id,chi_m,elevation_m,area_m2
21,2.6493159051882436,23.0,1591857.7925616615
21,2.5867181425426535,24.0,1594850.006457454
21,2.5241732570847115,24.0,1600834.4342490393
21,2.286801816056173,23.0,1702569.7067059875
21,2.33022781133971,24.0,1661426.7656388395
21,2.373866642182033,24.0,1643473.4822640838
21,2.417631190555078,24.0,1633000.7336288097
21,2.461733695697018,24.0,1605322.7550927282
21,2.243851227812217,23.0,1703317.7601799355
21,2.200909128852192,20.0,1708554.1344975724
21,2.0974321669169647,18.0,1716034.6692370537
21,2.1402728143480685,19.0,1712294.401867313
21,2.0546335636436295,18.0,1717530.77618495
21,1.9941400662089706,17.0,1724263.2574504833
21,1.9337529732275076,18.0,1739224.3269294463
21,1.8736001921785599,17.0,1823754.369485587
21,1.8147184195253114,16.0,1825250.4764334834
21,1.7558583704563773,15.0,1843203.759808239
21,1.6972570064075838,14.0,1850684.2945477203
21,1.63876235209089,14.0,1852928.4549695647
21,1.5802995888122018,17.0,1918757.1606770016
21,1.5227480784732512,17.0,1921001.321098846
21,1.4652268327426778,16.0,1941946.8183693942
21,1.4079856060774667,15.0,1997302.7754415572
21,1.3680126225507934,15.0,1998050.8289155052
21,1.3280463742150344,13.0,2108014.689585883
21,1.2728802342808347,13.0,2117739.384747209
21,1.2178282343759859,12.0,2141677.09591355
21,1.1630539849574022,12.0,2146913.4702311866
21,1.124359436890953,12.0,2168607.020975683
21,1.0698923253432724,12.0,2185064.197402542
21,1.0156102003130576,10.0,2220970.7641520533
21,0.9617247579155657,10.0,2221718.8176260013
21,0.9078474807351432,10.0,2222466.8710999493
21,0.8539783647863777,10.0,2223214.9245738974
21,0.4343982976743797,12.0,1018848.8315173796
21,0.7622885702544749,10.0,2320461.8761871564
21,0.8001174060871421,10.0,2257625.384375512
21,0.38028338850911747,12.0,1022589.0988871204
21,0.709455331473777,11.0,2326446.3039787416
21,0.3038909787019444,12.0,1024085.2058350167
21,0.6721342296252742,10.0,2328690.464400586
21,0.24990076076520734,11.0,1027077.4197308093
21,0.6193850830799078,9.0,2329438.5178745342
21,0.17365875732339825,10.0,1033061.8475223945
21,0.5666435599168593,8.0,2330186.5713484823
21,0.09761581961068266,10.0,1039046.2753139797
21,0.5139096565872107,6.0,2330934.6248224303
21,0.005442496933766089,2.0,167810087.75731534
21,0.010885026620507044,5.0,167807843.5968935
21,0.016327643651619456,8.0,167801859.1691019
21,0.02177028251953048,9.0,167800363.062154
21,0.461183369544834,7.0,2331682.6782963783
21,0.029487746172843485,9.0,166759820.67989212
21,0.4084646952463894,9.0,2332430.7317703264
21,0.037205350037629766,10.0,166753088.19862658
21,0.04274607351328279,10.0,161270604.28806058
21,0.048286889513722356,9.0,161264619.86026898
21,0.05382777491101913,8.0,161260131.53942528
21,0.059368984197351315,7.0,161239186.04215473
21,0.092001735023712,7.0,3135092.1093166904
21,0.12466255569894238,8.0,3129107.681525105
21,0.1573480014223279,9.0,3123871.307207468
21,0.19004754549128236,9.0,3120879.0933116754
21,0.2230768598776111,8.0,3052058.173708446
21,0.25613170660151985,9.0,3046821.7993908087
21,0.2892158111634472,8.0,3040837.3715992235
21,0.3224586192502642,9.0,3008671.0722194533
21,0.3557536301513211,8.0,2998198.3235841794
21,0.06259089943178732,10.0,5477995.5897222925
21,0.06727384275576007,6.0,158101849.7724162
21,0.08798737603351439,10.0,5472759.215404656
21,0.07517871814493163,7.0,158101101.71894225
21,0.11341829421715015,10.0,5456302.038977796
21,0.08308361036498149,6.0,158100353.6654683
21,0.13888538093493893,7.0,5439096.809076989
21,0.09098851941602512,8.0,158099605.61199436
21,0.16437298420581975,6.0,5429372.113915663
21,0.09889344529817799,10.0,158098857.5585204
21,0.18987640573401368,4.0,5421891.579176182
21,0.10679842167435143,9.0,158096613.39809856
21,0.21539250467030804,6.0,5415907.151384597
21,0.11470344854558474,10.0,158094369.2376767
21,0.12029401469493692,9.0,158092873.1307288
21,0.12588466417347238,8.0,158087636.75641116
21,0.13147670703253966,7.0,158000114.49995923
21,0.13706892861107708,7.0,157988893.69785002
21,0.24092447895965566,7.0,5408426.616645115
21,0.14498160906899948,4.0,157754752.96050423
21,0.26646758495265804,9.0,5403190.242327479
21,0.15289430641140714,5.0,157754004.90703028
21,0.2922481309744056,9.0,5293226.381657101
21,0.16080702063841618,8.0,157753256.85355633
21,0.318033597069458,11.0,5290982.221235257
21,0.1687197517501427,10.0,157752508.8000824
21,0.34382070386142305,11.0,5290234.167761308
21,0.17663249974670278,9.0,157751760.74660844
21,0.38028599328641255,11.0,5289486.11428736
21,0.18454526462821252,9.0,157751012.6931345
21,0.41675592498151215,11.0,5287990.007339464
21,0.1924580632799699,8.0,157749516.5861866
21,0.1980541616388159,10.0,157745776.31881684
21,0.45323282365377304,9.0,5285745.846917619
21,0.2059673993460575,7.0,157730067.19586393
21,0.4898805852826924,10.0,5231137.943319404
21,0.2138806539416162,5.0,157729319.14238998
21,0.5265330644614605,11.0,5229641.8363715075
21,0.22179392542560813,8.0,157728571.08891603
21,0.5524675545358958,11.0,5223657.408579922
21,0.22970723068681495,10.0,157727074.98196813
21,0.5785097223675919,10.0,5175781.986247241
21,0.2376207892919423,11.0,157715854.17985892
21,0.6155998682324791,11.0,5093496.104112944
21,0.24553480398199398,12.0,157695656.73606232
21,0.2511361048413874,13.0,157420373.0576494
21,0.25673741767851344,13.0,157419625.00417545
21,0.26233882634047234,12.0,157413640.57638386
21,0.26794034281168244,9.0,157406908.0951183
21,0.2735419551189513,9.0,157400923.66732672
21,0.2791451854569678,10.0,157299936.44834372
21,0.2847484877424203,10.0,157295448.12750003
21,0.2903518379944839,9.0,157292455.91360423
21,0.2959552362144817,7.0,157289463.69970843
21,0.3015588143260179,6.0,157278242.89759922
21,0.3071653333027803,6.0,157094969.79648194
21,0.3127740882605188,6.0,156955831.85032758
21,0.3183831078792053,6.0,156939374.67390072
21,0.32399265694053403,6.0,156906460.321047
21,0.3296024707835775,6.0,156890003.14462015
21,0.335212549448612,8.0,156873545.9681933
21,0.3408229772587354,9.0,156851852.4174488
21,0.6526924656090434,10.0,5092748.050638995
21,0.3487746816427186,9.0,156039466.3447411
21,0.6897875150194749,9.0,5091999.997165047
21,0.3567264031809795,9.0,156038718.29126716
21,0.7268874700649632,11.0,5090503.890217151
21,0.36467814187363734,9.0,156037970.2377932
21,0.7531285328454177,13.0,5089007.7832692545
21,0.37262989772081145,11.0,156037222.18431926
21,0.7793748046167243,13.0,5086763.62284741
21,0.38058167072262106,9.0,156036474.1308453
21,0.8057083864240313,10.0,5049360.949150003
21,0.3885334608791854,8.0,156035726.07737136
21,0.8320806823253349,8.0,5032903.772723143
21,0.3964852681906237,10.0,156034978.0238974
21,0.8584847901833544,7.0,5019438.8101920765
21,0.4044370926570552,11.0,156034229.97042346
21,0.884903076436601,7.0,5013454.382400491
21,0.4123889342785992,13.0,156033481.9169495
21,0.9113462340261426,7.0,5002981.633765217
21,0.4203408102107259,13.0,156031985.8100016
21,0.9379239280314554,7.0,4946877.623219105
21,0.42829284054637834,13.0,156025253.32873607
21,0.964507049481512,9.0,4944633.462797261
21,0.4362448880385744,12.0,156024505.27526212
21,1.002121201087408,12.0,4937152.92805778
21,0.4441969526874334,13.0,156023757.22178817
21,1.040898814562679,15.0,4613993.827312179
21,0.45214903449307464,13.0,156023009.16831422
21,1.0683348825205643,15.0,4609505.50646849
21,0.4601011334556173,12.0,156022261.11484027
21,1.0957749586370287,13.0,4608009.399520594
21,0.4680532495751807,11.0,156021513.06136632
21,1.1345979231197514,14.0,4602024.9717290085
21,0.4760053828518841,11.0,156020765.00789237
21,1.1734294099592697,15.0,4599780.811307164
21,0.48395755044322536,12.0,156019268.90094447
21,1.2122865000847811,16.0,4593048.33004163
21,0.49190976950741805,11.0,156017024.74052262
21,0.497533723211886,12.0,156014780.58010077
21,0.5031577375898058,13.0,156011040.31273103
21,1.2513070175343821,15.0,4550409.282026585
21,0.5111102483537696,13.0,156004307.83146548
21,1.2790262272213797,14.0,4505526.073589697
21,0.5190629650442138,14.0,155995331.1897781
21,1.3067599461484167,13.0,4500289.69927206
21,0.5270158705156931,13.0,155987102.60156465
21,1.3345310872191416,13.0,4486824.736740993
21,0.5556607448832189,13.0,4188351.400635684
21,0.5350667996729348,13.0,151798003.147455
21,0.8028403035164794,16.0,149245644.6943439
21,0.8085776562573517,17.0,149244896.64086995
21,1.3623147385441996,13.0,4482336.415897304
21,0.5843217494926849,13.0,4183115.0263180467
21,0.5431177645375744,14.0,151796507.0405071
21,0.5488116298517509,14.0,151789774.55924156
21,0.5545058740249559,14.0,151767332.9550231
21,0.7947277050389461,15.0,149246392.74781784
21,0.8166903279279236,18.0,149242652.4804481
21,0.8224305169359003,16.0,149081072.9300753
21,0.8282319751530638,15.0,145604868.43663824
21,1.3901318395356081,11.0,4470367.560314134
21,0.6775936757469962,18.0,3488173.3490202157
21,0.6464910399269149,16.0,3491165.5629160083
21,0.6154004028095943,14.0,3494157.776811801
21,0.5625909932105027,13.0,150375205.4400056
21,0.7866151248593399,13.0,149247140.8012918
21,0.8665418511472178,14.0,3464983.6913278233
21,0.8364398117756238,14.0,145424587.54941672
21,1.4179594201904915,11.0,4466627.292944393
21,0.7215897900785304,20.0,3485181.135124423
21,0.5706761304951469,13.0,150374457.38653165
21,0.7555733927440548,13.0,149642113.03553644
21,0.7613039903425983,14.0,149636128.60774484
21,0.7670346910773564,14.0,149630144.17995325
21,0.7727655078475055,15.0,149623411.6986877
21,0.7785025629775281,14.0,149262101.87077075
21,0.9106574714569546,13.0,3464235.6378538753
21,0.8446476673974854,13.0,145423839.49594277
