id,chi_m,elevation_m,area_m2
17,4.257886968713024,220.0,1378662.552486439
17,4.308218789319153,219.0,1196885.5583170387
17,4.143933319753279,218.0,1386143.0872259203
17,4.191104934949089,219.0,1382402.8198561796
17,4.37973090552319,221.0,1184168.6492599202
17,4.431040982065898,222.0,1146765.9755625129
17,4.077313707141103,213.0,1390631.4080696092
17,4.010790938461891,210.0,1393623.6219654016
17,3.897490235088791,206.0,1431774.3491367572
17,3.944332480981116,208.0,1404096.3706006757
17,3.8318345750575653,205.0,1439254.8838762387
17,3.7663326956393313,205.0,1457956.2207249424
17,3.701210248174277,204.0,1463192.5950425793
17,3.636192779220591,203.0,1465436.7554644237
17,3.590243242608467,202.0,1466932.86241232
17,3.5253004253705305,201.0,1594101.952983505
17,3.4810584937853477,202.0,1606818.8620406236
17,3.4187236870946487,201.0,1635244.894050653
17,3.374986176440645,200.0,1641977.3753161863
17,3.331329457164935,199.0,1667411.1934304233
17,3.2879736674307183,199.0,1668159.2469043713
17,3.2446266277018343,197.0,1680876.1559614898
17,3.2014274729239687,196.0,1684616.4233312304
17,3.140404934730007,195.0,1698829.4393362452
17,3.097411818798223,195.0,1757925.663778149
17,3.0550752074166634,195.0,1785603.6423142306
17,2.9956306013855336,194.0,1791588.0701058158
17,2.9536538186769414,193.0,1799068.6048452973
17,2.911755668808366,192.0,1808793.3000066231
17,2.869959035718958,192.0,1809541.3534805712
17,2.828170178827797,190.0,1821510.2090637416
17,2.769255772302619,190.0,1845447.9202300822
17,2.7106864870192204,190.0,1846944.0271779785
17,2.652138556172434,187.0,1852928.4549695635
17,2.6107928961450733,188.0,1876118.112661956
17,3.1430801471868848,193.0,1287400.028664764
17,3.191864188660569,194.0,1282911.7078210753
17,3.2407380995154464,195.0,1277675.3335034384
17,3.2896506894805553,196.0,1275431.173081594
17,2.569677995725349,188.0,1876866.1661359041
17,3.0742078371217976,194.0,1290392.2425605564
17,3.363428339653131,199.0,1104874.9810214164
17,2.51155195470211,186.0,1897063.6099325041
17,2.9567888955480877,192.0,1469925.0763081121
17,3.005407439698103,193.0,1292636.4029824007
17,3.437228478822397,200.0,1104126.9275474683
17,0.2276883414261724,105.0,5264800.3496470675
17,0.2535347382810064,115.0,5263304.242699171
17,0.27938278835886304,120.0,5262556.189225223
17,0.3052440764991291,121.0,5256571.761433638
17,2.4706419555909673,186.0,1897811.6634064522
17,2.891905601250867,192.0,1512564.1243231564
17,3.511118795383258,200.0,1101134.7136516757
17,0.0879352995985765,60.0,5301454.969870526
17,0.1137207656936289,66.0,5290982.221235252
17,0.139507872485594,67.0,5290234.1677613035
17,0.1653229226946342,76.0,5277517.2587041855
17,0.19114621014320726,86.0,5273776.991334445
17,0.3418353797042611,124.0,5249091.226694156
17,0.36773484931594097,129.0,5239366.531532831
17,0.3936393125234908,134.0,5237122.371110986
17,0.419545440952544,134.0,5236374.3176370375
17,0.44599393793748154,132.0,5000737.4733433705
