id,chi_m,elevation_m,area_m2
28,7.267691287079902,256.0,1098142.4997558831
28,7.320351885888726,257.0,1082433.376802972
28,7.193710437107226,256.0,1119087.9970264314
28,7.395904393066056,257.0,1048022.9170013573
28,7.01773507524206,252.0,1164719.2589372685
28,7.068940067855944,254.0,1152002.34988015
28,7.120355926401258,255.0,1141529.601244876
28,7.471627389915026,258.0,1042786.5426837202
28,7.525318598323708,259.0,1036802.114892135
28,7.579027248066869,259.0,1036054.0614181869
28,6.3469910834273495,248.0,1265706.4779202684
28,6.396150953407395,249.0,1261218.1570765795
28,6.445376569592859,250.0,1257477.8897068389
28,6.494668216154223,251.0,1253737.6223370982
28,6.544106140112289,252.0,1245509.0341236687
28,6.5935708105678055,251.0,1244012.9271757724
28,6.643142935216619,252.0,1238028.4993841872
28,6.692823269862709,252.0,1232044.071592602
28,6.7430282052357065,250.0,1203618.0395825722
28,6.793545142831171,251.0,1187160.8631557128
28,6.8441338658121955,251.0,1183420.5957859722
28,6.894838132324605,251.0,1177436.167994387
28,6.945688031398792,252.0,1169955.6332549055
28,6.297909736688157,248.0,1267202.5848681647
28,6.228545596232328,245.0,1287400.0286647647
28,5.874355465089503,234.0,1380158.6594343348
28,5.921596162513834,235.0,1377914.4990124905
28,5.96905779054324,238.0,1363701.4830074757
28,6.016542868639155,241.0,1362205.3760595794
28,6.064169435543628,242.0,1353228.7343722016
28,6.1118078546030805,242.0,1352480.6808982536
28,6.159673286167241,243.0,1338267.6648932388
28,5.760673651887519,232.0,1463192.595042579
28,5.807606017644029,233.0,1398111.9428090903
28,5.649717197440786,233.0,1476657.5575736458
28,5.695656182933833,231.0,1466184.8089383717
28,5.584967189663497,233.0,1481893.9318912828
28,5.539247990109727,231.0,1496106.9478962976
28,5.47487813321497,228.0,1499099.1617920902
28,5.3665097820363235,223.0,1611307.1828843125
28,5.410566125325723,224.0,1609063.0224624681
28,5.322481061244453,223.0,1615795.5037280014
28,5.216410889906769,218.0,1627016.3058372235
28,5.2603023303406315,221.0,1622527.9849935346
28,5.154425494762671,217.0,1683120.3163833346
28,5.093378553517341,218.0,1692845.0115446604
28,5.032489672571872,219.0,1698081.3858622974
28,6.012607625882869,371.0,2981741.1471573208
28,6.046011617005148,371.0,2976504.7728396836
28,6.0794496640271305,373.0,2969772.2915741503
28,6.11289908790298,375.0,2967528.1311523058
28,6.146359901114789,375.0,2965283.970730461
28,6.182516397425844,373.0,2496254.4425649717
28,6.218765917445546,373.0,2482041.4265599567
28,4.8440686474803645,216.0,1766154.2519915788
28,4.886478425182887,216.0,1751193.1825126158
28,4.928945392598023,216.0,1745956.8081949789
28,4.97168535677371,218.0,1721271.04355469
28,5.932045445310659,366.0,3000442.484006024
28,5.965411727302063,368.0,2983985.307579165
28,6.27007844934703,374.0,2476056.9987683715
28,4.700091053885325,212.0,1785603.6423142306
28,4.742154884432693,213.0,1783359.4818923862
28,4.784330349137315,214.0,1772886.733257112
28,5.898761642964438,366.0,3001190.537479972
28,6.32148894610671,377.0,2465584.2501330976
28,6.357862049187331,380.0,2463340.0897112535
28,6.394245097671662,382.0,2461843.9827633575
28,4.557308609123066,207.0,1838715.438964549
28,4.598973677386982,210.0,1821510.2090637416
28,4.640646447854195,211.0,1820762.1555897936
28,5.865481574102221,365.0,3009419.125693402
28,6.445704803426826,382.0,2460347.8758154614
28,6.482112753807553,382.0,2458103.7153936173
28,4.457206803579926,207.0,1855172.615391408
28,4.498642917326231,207.0,1843951.813282186
28,5.8184815016938805,363.0,3139580.4301603795
28,6.533713897491701,382.0,2445386.806336499
28,6.570227038866097,382.0,2442394.592440706
28,6.606755287622478,383.0,2440150.4320188616
28,6.643293619163881,383.0,2438654.3250709656
28,4.357475204303089,205.0,1877614.2196098524
28,4.39877587538271,206.0,1857416.7758132524
28,5.707214781815336,364.0,3396162.7717245943
28,5.739777696665153,363.0,3150053.1787956534
28,5.7723684880777135,364.0,3144068.751004068
28,6.695123692929469,384.0,2421449.095170158
28,6.732706939941586,384.0,2290539.7372292317
28,6.770412337093465,383.0,2274082.5608023726
28,6.8081624707467014,382.0,2268098.1330107874
28,6.845940651724362,381.0,2264357.865641047
28,6.883803379310764,382.0,2253137.0635318244
28,6.921688755834607,382.0,2250144.849636032
28,6.959585473210881,383.0,2248648.7426881357
28,6.997533360140875,384.0,2241916.2614226025
28,4.3163750495096735,205.0,1879110.3265577487
28,5.6627034173094115,365.0,3397658.8786724904
28,7.051232005069724,385.0,2238175.994052862
28,4.258280256871285,205.0,1897811.6634064524
28,5.618200873825093,362.0,3400651.092568283
28,7.104962986679304,383.0,2235183.780157069
28,7.1438717792408015,384.0,2120731.5986430026
28,7.293691472364688,388.0,2091557.5131590248
28,7.332875105875068,388.0,2087817.2457892841
28,7.372109386074352,387.0,2081832.817997699
28,7.483135787736767,388.0,2077344.49715401
28,7.522620027827013,389.0,2052658.732513721
28,7.56211074481374,389.0,2051910.679039773
28,4.200443779797291,204.0,1899307.7703543487
28,5.586740535546506,361.0,3405887.46688592
28,7.199197225741835,384.0,2094549.7270548171
28,7.238330422625575,386.0,2093801.673580869
28,7.427604608536496,388.0,2080336.7110498026
28,7.6184713427278545,393.0,2010019.6844986768
28,4.142627808477403,200.0,1909780.5189896226
28,5.555301972360872,361.0,3413368.0016254014
28,7.674850828594154,391.0,2008523.5775507805
28,3.963640179031273,189.0,2001043.0428112969
28,4.003687491872203,189.0,1989074.1872281265
28,4.044282044957749,192.0,1929977.9627862226
28,4.084954724531879,195.0,1921749.374572793
28,4.797553248741807,256.0,1603826.648144832
28,4.842097435541189,255.0,1570164.2418171654
28,4.886651175370732,254.0,1569416.1883432174
28,5.510891710831037,360.0,3461991.477432031
28,7.717424668136495,389.0,1736232.1130336544
28,3.9071659464853545,187.0,2001791.096285245
28,4.735166135548866,257.0,1611307.1828843136
28,5.4667632241698865,357.0,3534552.664405002
28,7.760048126489608,389.0,1731743.7921899655
28,3.7476629660773058,178.0,2027224.9143994818
28,3.7874819591144555,182.0,2014508.0053423634
28,3.8273542970679912,184.0,2008523.5775507782
28,3.8672333193412203,184.0,2007775.5240768301
28,4.67290952434916,256.0,1622527.9849935358
28,5.423044726869828,356.0,3545773.466514224
28,7.802763038744297,389.0,1723515.203976536
28,3.5746314147379583,171.0,2152149.8445488224
28,3.6132956656185624,172.0,2150653.7376009263
28,3.652378634470001,174.0,2099786.101372452
28,3.6915181244946034,178.0,2093053.6201069187
28,4.629018083915298,256.0,1624024.091941432
28,5.379388541191943,355.0,3548765.680410017
28,7.864607878809058,391.0,1635244.8940506545
28,3.519977269844529,167.0,2159630.3792883037
28,4.566981322012581,256.0,1633000.7336288097
28,5.348526011124488,351.0,3575695.60547215
28,7.9264654541947355,393.0,1634496.8405767065
28,3.426900468009555,167.0,2186560.3043504367
28,3.4654083962863353,168.0,2170103.1279235776
28,4.505098250613095,254.0,1649457.9100556688
28,5.194919346323422,349.0,3735030.995423105
28,5.225610694651717,350.0,3592900.835372957
28,5.256307795750224,350.0,3591404.728425061
28,5.28703082738097,349.0,3584672.2471595276
28,5.317768295396956,350.0,3580931.979789787
28,7.97067938685086,394.0,1596346.1134053508
28,3.372635059745768,163.0,2192544.732142022
28,4.270183913620421,250.0,1675639.7816438538
28,4.313452458496798,251.0,1674891.7281699057
28,4.3567384070926245,253.0,1673395.6212220094
28,4.400111713925381,255.0,1665915.086482528
28,4.443493787863879,255.0,1665167.0330085799
28,5.1647591664380945,349.0,3735779.048897053
28,8.014921318436043,395.0,1594101.9529835065
28,3.31843635305487,162.0,2205261.6411991403
28,4.2090144836455385,251.0,1680128.1024875427
28,5.134601704379836,348.0,3758220.6531154974
28,8.077678581217347,397.0,1582881.1508742843
28,3.264378514608766,162.0,2206757.7481470364
28,4.147918641809504,251.0,1704813.8671278316
28,5.09207382692444,347.0,3776921.989964201
28,8.140462554901612,402.0,1581385.043926388
28,3.2103371714604596,163.0,2257625.3843755103
28,4.104993505210314,250.0,1708554.1344975722
28,5.0496408379146756,347.0,3779166.1503860457
28,8.2032732761562,404.0,1579888.9369784917
28,3.081529375669044,159.0,2301760.539338451
28,3.119046530343901,159.0,2299516.3789166063
28,3.156847197593068,162.0,2261365.651745251
28,4.062110680242759,249.0,1714538.5622891574
28,5.007219189738778,346.0,3787394.738599475
28,8.256032432328265,404.0,1077945.0559592834
28,3.0285033999818487,157.0,2311485.2344997767
28,4.001569697605801,248.0,1716034.6692370537
28,4.964839041219391,344.0,3791883.0594431637
28,8.308940545533877,404.0,1071212.5746937501
28,2.9010057460844507,150.0,2342155.4269316504
28,2.9382622267291025,148.0,2335422.945666117
28,2.975577929676723,151.0,2327194.357452688
28,3.108948002147173,214.0,2129708.2403303795
28,3.1478259541427898,215.0,2124471.8660127423
28,3.1878664913618233,214.0,1989822.2407020754
28,3.2279545356669237,215.0,1984585.8663844385
28,3.268103928257622,217.0,1977853.3851189052
28,3.3095627552535776,218.0,1841707.652860342
28,3.3510823476116105,220.0,1835723.2250687568
28,3.941052472577305,245.0,1718278.829658898
28,4.922481473814722,342.0,3850231.2304111193
28,8.362372304499457,402.0,1048022.9170013574
28,2.811222402558875,146.0,2355620.3894627173
28,2.8483932797040548,149.0,2347391.8012492876
28,3.0540354433296906,215.0,2131952.400752224
28,3.4098665670002175,224.0,1830486.85075112
28,3.880570827704093,242.0,1734736.0060857574
28,4.880413977441906,340.0,3850979.2838850673
28,8.416080954242618,400.0,1036054.061418187
28,2.758745481703259,145.0,2368337.298519836
28,2.9991489032579386,213.0,2133448.50770012
28,3.4687809735253956,225.0,1821510.209063742
28,3.8379804692432207,242.0,1798320.55137135
28,4.752056195413093,341.0,4165909.7964172377
28,4.780791312824402,341.0,4159177.3151517045
28,4.809559049372481,340.0,4148704.5665164306
28,4.838350158494246,340.0,4141224.0317769493
28,2.7217228981031414,141.0,2384794.474946695
28,2.944279686964503,211.0,2134196.561174068
28,3.5105310192284302,227.0,1813281.6208503125
28,3.7368350841729345,239.0,1801312.7652671426
28,3.7787253968333263,241.0,1799816.6583192463
28,4.711454301359986,341.0,4167405.903365134
28,2.684815503221855,141.0,2392275.009686176
28,2.8894191259559383,209.0,2134944.614648016
28,3.5522888178776966,227.0,1812533.5673763645
28,3.5940543741141915,228.0,1811785.5139024165
28,3.635827692583609,231.0,1811037.4604284684
28,3.677624325673017,235.0,1808793.300006624
28,4.6827447298371006,342.0,4169650.0637869784
28,2.6327019440529256,138.0,2482041.426559954
28,2.8345672158344266,213.0,2251640.9565839274
28,4.642159229183245,341.0,4170398.1172609264
28,2.581445122745068,137.0,2487277.800877591
28,2.796693169234613,213.0,2256129.277427616
28,4.601577004650694,337.0,4249691.78549943
28,2.5302368886748607,136.0,2513459.6724657766
28,2.758853047014104,214.0,2259121.4913234087
28,4.573118932440115,334.0,4257172.320238912
28,2.4792693845378624,135.0,2517947.9933094652
28,2.7053790167715066,214.0,2416212.72085252
28,4.532911052158589,333.0,4273629.496665771
28,2.407314192062745,131.0,2534405.1697363243
28,2.4432534007662126,132.0,2529916.8488926357
28,2.653498426739843,213.0,2418456.8812743644
28,4.504524821240043,333.0,4287094.459196838
28,2.3565366691362732,130.0,2589761.1268084873
28,2.6016395059558386,214.0,2428929.6299096383
28,4.436150649792777,333.0,4387333.624705889
28,4.464443469664971,333.0,4305047.742571593
28,2.3209735820213284,130.0,2599485.821969813
28,2.565035416981822,214.0,2429677.6833835864
28,4.396484008006765,333.0,4388081.678179838
28,2.2707721185750156,130.0,2606966.3567092945
28,2.5284363998165764,215.0,2436410.1646491196
28,4.356820409320938,330.0,4388829.731653786
28,2.2353148415810455,129.0,2621927.4261882575
28,2.49188292726841,215.0,2440898.4854928083
28,4.317159852983175,328.0,4421744.0845075045
28,2.1999487536673845,129.0,2624171.586610102
28,2.4402391073037393,214.0,2442394.5924407043
28,4.277632420096223,325.0,4422492.137981453
28,2.149960354561885,128.0,2630904.0678756353
28,2.388609525400343,212.0,2464088.1431852006
28,4.238107996034079,324.0,4423240.1914554015
28,2.1146486187622013,128.0,2638384.6026151166
28,2.352241391737777,209.0,2470820.624450734
28,4.198586580058875,327.0,4471115.613788082
28,2.0793819713915958,129.0,2640628.763036961
28,2.3008799526678527,204.0,2482789.4800339043
28,2.5512595868439165,226.0,19182335.232452393
28,2.565703201749973,231.0,19180839.125504497
28,2.5801478307135013,235.0,19177846.911608703
28,4.1707715734746,328.0,4480840.308949408
28,2.044128814419238,129.0,2641376.8165109092
28,2.2646353478743624,204.0,2488025.8543515415
28,2.5019596806307796,222.0,19254896.41942536
28,2.5163951913264517,222.0,19204776.836670835
28,2.5308370321837628,225.0,19186075.499822132
28,2.6005743288707577,238.0,19174106.644238964
28,2.615020986637643,238.0,19171862.48381712
28,2.62947881925949,238.0,19138948.1309634
28,2.6439572968188165,238.0,19078355.7995736
28,4.14298374802757,328.0,4481588.362423357
28,2.0088801505526086,126.0,2664566.474203302
28,2.2284250896400692,204.0,2496254.4425649713
28,2.409547259329536,222.0,19375333.02873101
28,2.4239377057206393,218.0,19338678.408507552
28,2.4383394384654293,219.0,19305016.002179887
28,2.4527464479459398,224.0,19289306.879226975
28,2.467153708854999,226.0,19288558.825753026
28,2.481571794585234,226.0,19256392.526373256
28,2.664432754536546,238.0,19072371.371782012
28,2.6789145543358073,240.0,19068631.104412273
28,4.115198009894091,327.0,4514502.715277075
28,1.9737698642890011,126.0,2712441.896535984
28,2.1922685933290142,204.0,2507475.2446741937
28,2.389216499859584,220.0,19379073.29610075
28,2.699399053188799,242.0,19053670.03493331
28,2.713886480840611,242.0,19052173.927985415
28,2.728377749707709,244.0,19040953.125876192
28,4.076038137479602,324.0,4529463.784756038
28,1.9245201708210569,124.0,2795475.8321442283
28,2.1561849959989634,203.0,2511215.5120439343
28,2.3545123137485033,216.0,19389546.044736028
28,2.368887506259971,218.0,19384309.67041839
28,2.7488705777768403,244.0,19036464.805032503
28,2.763363896634439,244.0,19034968.698084608
28,4.036936524277929,324.0,4535448.212547624
28,1.8901595313126147,123.0,2811933.0085710874
28,2.105197000581379,204.0,2517199.9398355195
28,2.2910826392157615,212.0,19417224.023272112
28,2.305448853846404,213.0,19411239.595480528
28,2.319817311253409,212.0,19404507.114214994
28,2.3341882619578453,215.0,19397026.57947551
28,2.783897440910245,246.0,18952682.81595031
28,3.9149990318224397,315.0,4552653.442448431
28,3.9425989554723264,316.0,4548913.17507869
28,3.970225471827157,318.0,4539188.479917364
28,3.9978581366939685,321.0,4536944.31949552
28,1.8558895327956668,125.0,2814925.22246688
28,2.054263589692336,203.0,2517947.9933094676
28,2.270771629310115,209.0,19435925.360120814
28,2.80443499817346,247.0,18944454.227736883
28,3.765827612698132,306.0,4578087.2605626695
28,3.7933502741646996,309.0,4577339.207088721
28,3.8208911715823337,313.0,4570606.725823187
28,3.848438156307988,315.0,4568362.565401343
28,3.8759871710999514,315.0,4567614.511927394
28,1.8216359318443018,123.0,2833626.5593155837
28,2.003336988639223,197.0,2529168.79541869
28,2.2564136285525795,208.0,19442657.841386348
28,2.824976205800892,251.0,18936973.6929974
28,3.7269134310603014,306.0,4585567.795302151
28,1.7874842460985791,123.0,2841855.1475290135
28,1.9673929969340738,192.0,2540389.5975279124
28,1.9370093841753222,197.0,20210160.705657143
28,1.9511212012526222,195.0,20197443.796600025
28,1.9652393732553506,197.0,20177246.352803424
28,2.242057865317317,208.0,19446398.108756088
28,2.8395052930884184,252.0,18930989.265205815
28,3.6880278289399344,309.0,4890773.612672996
28,1.7533770946131835,123.0,2844847.361424806
28,1.931520535653739,188.0,2549366.23921529
28,1.902955219690396,196.0,20220633.454292417
28,1.9170609259128681,196.0,20216893.186922677
28,1.9852138025707453,200.0,20151812.534689188
28,2.221760573114378,210.0,19448642.269177932
28,2.854035930748567,252.0,18926500.944362126
28,3.6502535807587364,308.0,4893017.77309484
28,1.719286091074128,123.0,2856816.2170079765
28,1.8957049696801753,188.0,2550114.292689238
28,1.854804929803162,193.0,20235594.52377138
28,1.8689080532294833,196.0,20225121.775136106
28,1.8830114113924887,196.0,20224373.721662156
28,2.0051905679531123,203.0,20146576.160371553
28,2.0878473715298775,207.0,19960310.84535846
28,2.1020363013145533,207.0,19954326.417566877
28,2.11623481605661,209.0,19924404.27860895
28,2.1304338105943854,208.0,19922908.171661057
28,2.1446342448328357,209.0,19918419.850817367
28,2.1588365994040872,212.0,19912435.423025783
28,2.1730391940757796,212.0,19911687.369551834
