id,chi_m,elevation_m,area_m2
37,10.77807221984889,390.0,1012864.4037257939
37,10.832384961382935,390.0,1010620.2433039495
37,10.70135062136708,387.0,1018848.8315173791
37,10.647235712201818,387.0,1023337.1523610681
37,10.57086843653026,387.0,1109363.3018651053
37,10.497225258206234,385.0,1110111.3553390533
37,10.11306785471043,378.0,1400356.103230935
37,10.160193595502587,379.0,1385395.033751972
37,10.42360441517429,381.0,1113851.622708794
37,9.907478266626358,373.0,1489374.4666307645
37,9.953124953511884,374.0,1487130.3062089202
37,9.999922348046164,376.0,1407088.5844964683
37,10.046753368114128,377.0,1404844.424074624
37,10.226861800765459,380.0,1383898.9268040757
37,10.274125598149594,378.0,1376418.3920645942
37,10.322782173413875,378.0,1290392.242560557
37,10.371617503542714,379.0,1279919.493925283
37,9.842977633938972,373.0,1575400.6161348014
37,9.780086449116588,373.0,1577644.7765566458
37,9.717235537568929,373.0,1656938.4447951496
37,9.655756386361901,375.0,1677135.8885917496
37,9.594611517492503,372.0,1681624.2094354385
37,9.533540141722698,370.0,1686860.5837530755
37,9.47255414924336,371.0,1689104.7441749198
37,9.411604632048178,368.0,1689852.7976488678
37,9.35066725766945,370.0,1814029.6743242606
37,9.308924960276338,369.0,1826746.583381379
37,9.250086608988036,371.0,1829738.7972771714
37,9.191291576056791,373.0,1831982.9576990157
37,9.13252896454247,371.0,1835723.2250687561
37,9.07382026094821,370.0,1850684.294547719
37,9.032452047145739,369.0,1852928.4549695633
37,8.97398928386705,368.0,1975609.2246970597
37,8.933819374518187,368.0,1980097.5455407486
37,8.877077096400813,366.0,2000294.9893373484
37,8.820593360941064,366.0,2001791.0962852447
37,8.764128626159259,363.0,2002539.1497591927
37,8.707673383996564,362.0,2003287.2032331408
37,8.651227629312682,365.0,2171599.234871474
37,8.612731641684851,366.0,2209001.9085688815
37,8.574530347071883,366.0,2212742.175938622
37,8.536358123757852,366.0,2213490.22941257
37,8.49819170615426,363.0,2214986.336360466
37,8.46003689144107,359.0,2223214.9245738955
37,8.421945690097905,352.0,2223962.9780478436
37,8.383860254858478,347.0,2232939.6197352214
37,8.345843794221416,345.0,2263609.8121670955
37,8.292417503135807,345.0,2277822.8281721105
37,8.254739979706484,345.0,2281563.095541851
37,8.217090263712603,345.0,2283807.2559636957
37,8.179457200472859,343.0,2289043.630281333
37,8.12629886179693,344.0,2290539.737229229
37,8.088715614784812,341.0,2293531.9511250216
37,8.051154440222785,342.0,2586768.912912696
37,8.01557284726456,340.0,3499394.1511294385
37,7.9845151298335235,344.0,3510614.953238661
37,7.940662737366476,345.0,3513607.1671344535
37,7.90966161765671,341.0,3527820.1831394685
37,7.87871676466746,341.0,3529316.2900873646
37,7.834969090360008,338.0,3531560.450509209
37,7.804038989798,334.0,3533804.6109310538
37,7.743164541948798,328.0,3794875.273338958
37,7.773117729822436,330.0,3792631.1129171136
37,7.700822007100859,327.0,3824797.4122968838
37,7.658628858522268,329.0,3829285.7331405724
37,7.628805034787379,327.0,3830781.8400884685
37,7.598986453060836,324.0,3853223.444306913
37,7.569246146919318,324.0,3859955.925572446
37,7.539529194666392,323.0,3880153.369369046
37,7.497607992332477,324.0,3883145.5832648384
37,9.62611730520885,376.0,1042786.54268372
37,9.68007206676044,378.0,1025581.3127829125
37,9.734044547122895,379.0,1024833.2593089644
37,9.788123735561166,380.0,1020344.9384652755
37,7.455701329424597,322.0,3941493.754232794
37,9.550394308359879,375.0,1043534.5961576682
37,7.426262608071414,319.0,3943737.9146546386
37,9.474695743101185,373.0,1044282.6496316163
37,7.384646916998283,323.0,3951218.44939412
37,9.39902158405111,374.0,1045030.7031055645
37,7.35524082215573,324.0,3963935.3584512384
37,9.323371805872528,372.0,1045778.7565795126
37,7.859776042103525,346.0,1235784.3389623426
37,7.325877217485164,324.0,3978148.3744562534
37,9.247746383272716,374.0,1131056.8526096016
37,7.810163427758027,346.0,1236532.3924362906
37,7.296560868539432,319.0,3983384.7487738905
37,9.196116834889164,374.0,1208106.3604262609
37,7.7400302919567485,344.0,1241768.7667539276
37,7.267261867932732,318.0,4045473.187111587
37,9.145995919381793,375.0,1214090.788217846
37,7.690525414182828,343.0,1255981.7827589423
37,7.238166079851078,319.0,4049961.5079552755
37,9.095986328891877,375.0,1364449.536481424
37,7.6412734200635475,343.0,1259722.050128683
37,7.209084806468998,322.0,4055945.9357468607
37,9.04853641191158,375.0,1374922.2851166981
37,7.571724225888911,342.0,1344252.0926848238
37,7.1800228497774485,324.0,4370128.394805083
37,8.981672687546375,377.0,1377166.4455385425
37,7.523954802671854,341.0,1356969.0017419423
37,7.1402860083763136,324.0,4372372.555226928
37,8.934420444690614,375.0,1377914.4990124905
37,7.476387354354929,342.0,1362205.3760595792
37,7.112190066211746,320.0,4376860.876070617
37,8.887179747266284,367.0,1378662.5524864385
37,7.428902276259015,342.0,1369685.9107990607
37,7.0841070928469865,318.0,4379105.036492461
37,8.839950586188536,368.0,1389883.3545956607
37,7.361923642153514,342.0,1383150.8733301274
37,7.056030596653113,317.0,4444933.742199899
37,8.792893388283519,373.0,1477405.611047594
37,7.314763509047928,342.0,1383898.9268040755
37,7.028141982044264,317.0,4450918.169991484
37,8.747111738668112,374.0,1484886.1457870756
37,7.267614849031753,341.0,1387639.1941738161
37,7.000270247462429,317.0,4465131.185996499
37,8.682523444936379,372.0,1496855.0013702458
37,7.220523419866676,338.0,1395119.7289132976
37,6.972438471378615,315.0,4489068.89716284
37,8.637010447111075,372.0,1499847.2152660384
37,7.173545784143848,337.0,1396615.835861194
37,6.944673578632492,319.0,4498045.538850217
37,8.572712875318564,371.0,1508075.803479468
37,6.313247248802179,263.0,1018848.8315173793
37,7.1071514379552205,335.0,1420553.5470275346
37,6.905449296870876,317.0,4501037.752746009
37,8.508573414586932,371.0,1510319.9639013123
37,6.259132339636917,263.0,1019596.8849913274
37,7.06055417603403,335.0,1422049.6539754309
37,6.8777176521908,312.0,4504029.966641801
37,8.463243459507973,368.0,1511816.0708492086
37,6.205035300335344,258.0,1021092.9919392237
37,6.994696850645124,333.0,1437010.7234543937
37,6.8499942995025975,308.0,4511510.501381283
37,8.417933696446747,365.0,1512564.1243231567
37,6.12859254218602,249.0,1033809.9009963423
37,6.9291489589461,332.0,1438506.83040229
37,6.822291641893385,307.0,4801755.249273164
37,8.372634018532466,368.0,1581385.0439263864
37,6.074831458693236,245.0,1036054.0614181868
37,6.882814301746857,332.0,1439254.883876238
37,6.795355442814982,306.0,4833173.495178986
37,8.3098500448482,367.0,1588865.5786658677
37,5.998887427956406,240.0,1083181.43027692
37,6.817312422328622,325.0,1475909.5040996973
37,6.768498180017893,305.0,4839157.922970572
37,8.265542559593518,363.0,1590361.685613764
37,5.924448486479006,232.0,1454215.953355202
37,6.752547648487811,317.0,1650205.963529616
37,6.741655868379942,305.0,4845142.350762157
37,8.22125383589007,360.0,1601582.4877229861
37,8.177105012679412,359.0,1667411.1934304233
37,5.878339740066658,232.0,1454964.00682915
37,6.690955753945699,319.0,1662174.8191127863
37,6.703721942787607,302.0,4854118.992449534
37,8.133749222945195,359.0,1671151.460800164
37,5.832241662996377,227.0,1456460.1137770463
37,6.64753855439437,315.0,1666663.1399564752
37,6.6769168920361555,300.0,4858607.313293223
37,8.09043712642387,357.0,1673395.6212220083
37,5.7861649007671,220.0,1458704.2741988907
37,6.604174008960951,312.0,1670403.4073262159
37,6.650122987094053,301.0,4878804.7570898235
37,8.047151177828043,359.0,1680876.1559614898
37,5.740120051341346,212.0,1461696.4880946833
37,6.5429183640884965,307.0,1674891.7281699048
37,6.623379054148133,303.0,4879552.810563772
