id,chi_m,elevation_m,area_m2
43,9.736620383385182,307.0,1045778.7565795125
43,9.68313705764274,306.0,1049519.0239492531
43,9.60763303509278,303.0,1055503.4517408384
43,9.55437201550046,300.0,1757925.6637781505
43,9.512035404118901,298.0,1779619.2145226467
43,9.469931813598222,300.0,1781115.321470543
43,9.410419845384697,299.0,1807297.1930587282
43,9.36860764590043,299.0,1808793.3000066245
43,9.281622108624362,294.0,8018385.187250205
43,9.26023622445342,294.0,8394656.084646124
43,9.239287141655623,295.0,8398396.352015866
43,9.30950720671201,299.0,1810289.4069545208
43,8.31185844572971,246.0,1152750.403354098
43,9.31187572380988,295.0,8010156.5990367755
43,9.209671075844307,294.0,8413357.421494829
43,9.188742960541001,294.0,8427570.437499844
43,9.25042875202324,297.0,1864897.3105527356
43,8.239475733190641,245.0,1154994.5637759424
43,9.342133153963486,294.0,8007912.438614931
43,9.159173074176215,295.0,8429066.54444774
43,9.138262519411374,292.0,8439539.293083014
43,9.192135133265023,295.0,1868637.5779224762
43,8.188330478102129,244.0,1157986.777671735
43,8.25517424299601,242.0,1270942.8522379054
43,8.304229504987402,242.0,1267202.5848681647
43,9.385134954731537,296.0,7916649.914793257
43,9.36362583317462,294.0,7930114.877324323
43,9.10871151146135,293.0,8453752.309088029
43,9.133894049700189,293.0,1881354.4869795947
43,8.116095239557165,242.0,1454964.00682915
43,8.18590203651032,242.0,1272438.9591858017
43,9.523244158201027,304.0,7884483.615413486
43,9.501695593044444,304.0,7886727.775835331
43,9.480149787333906,302.0,7891216.09667902
43,9.458609497101348,299.0,7901688.845314294
43,9.437082058646094,298.0,7905429.112684035
43,9.415559204127268,299.0,7910665.487001671
43,9.079182871269667,293.0,8455248.416035926
43,9.058301478863106,290.0,8461980.89730146
43,9.09283068455225,293.0,1882102.5404535427
43,8.050912558579787,241.0,1470673.129782061
43,8.116666493843956,240.0,1273187.0126597497
43,9.55372163787902,302.0,7879995.294569797
43,9.028785763519002,288.0,8462728.950775407
43,9.05177466460878,292.0,1884346.700875387
43,8.005036716283112,241.0,1471421.1832560091
43,8.047449259655703,240.0,1273935.0661336978
43,9.584814905881988,304.0,7537386.8035015445
43,8.99927122225735,287.0,8463477.004249355
43,9.010740654903739,290.0,1889583.075193024
43,7.9591713706900356,240.0,1531265.461171861
43,7.978250318354499,239.0,1274683.1196076458
43,9.615913730057633,304.0,7534394.589605752
43,8.969757854927678,290.0,10463023.940112757
43,7.914121494369552,240.0,1534257.6750676536
43,7.9090696543717,238.0,1275431.1730815938
43,10.075014972524732,309.0,7206747.1680164635
43,10.052576998376512,310.0,7228440.71876096
43,10.030169352035658,312.0,7256866.75077099
43,10.007801246396246,311.0,7263599.2320365235
43,9.985442472778438,311.0,7306238.280051568
43,9.963142512075521,314.0,7312222.707843153
43,9.940850765995036,314.0,7319703.242582634
43,9.91856927449446,313.0,7324191.563426323
43,9.896293928450792,315.0,7342144.846801079
43,9.647022285238455,305.0,7529158.215288116
43,8.950785529145309,290.0,10511647.415919386
43,7.850476904163477,239.0,1584377.2578221795
43,7.147594864118063,235.0,14982763.02970746
43,7.163739491935742,240.0,14976778.601915875
43,7.1798899290892955,241.0,14964809.746332705
43,7.196042183042131,241.0,14961069.478962963
43,7.212195890908643,238.0,14958077.265067171
43,7.228363796569091,237.0,14928903.179583194
43,7.244541189795716,234.0,14909453.789260542
43,7.260724430449283,234.0,14897484.933677372
43,7.276913159255609,235.0,14886264.131568149
43,7.293272402492541,236.0,14543655.640499897
43,7.309785402452142,237.0,14244434.250920638
43,7.839907252161035,238.0,1276179.2265555419
43,10.108428119678386,304.0,6423535.180792752
43,9.864831270785263,316.0,7363838.397545575
43,9.842609973481055,315.0,7375807.253128746
43,9.820404909929094,316.0,7377303.360076642
43,9.669032521201963,305.0,7521677.680548634
43,8.93185274564442,291.0,10539325.394455468
43,7.806112980216628,239.0,1587369.471717972
43,6.980033384934323,240.0,15258794.761594327
43,6.99604516853936,242.0,15254306.440750638
43,7.012061194030325,240.0,15245329.79906326
43,7.028100259502777,238.0,15196706.32325663
43,7.044142168053059,237.0,15190721.895465046
43,7.060252080681487,236.0,15048591.735414898
43,7.076372454827152,237.0,15026898.184670402
43,7.0924986102233785,240.0,15014929.329087231
43,7.108632363659648,241.0,14999220.20613432
43,7.124770464015714,241.0,14990243.564446941
43,7.333143066003941,237.0,14233213.448811417
43,7.770763096198569,238.0,1276927.28002949
43,10.141843017989117,303.0,6422787.127318803
43,9.789009815584768,313.0,7385531.948290071
43,9.766817913857,310.0,7401989.124716931
43,9.7446482288357,309.0,7404981.338612723
43,9.722482575521475,309.0,7405729.392086672
43,9.700317929764935,306.0,7434903.477570649
43,8.912942352576687,292.0,10555034.51740838
43,7.743435630987209,238.0,1589613.6321398164
43,6.957395720011272,240.0,15264031.135911964
43,7.356501281999589,241.0,14232465.39533747
43,7.701637170982645,237.0,1277675.333503438
43,10.175259667752686,308.0,6422039.073844855
43,8.8940446297011,291.0,10557278.677830225
43,7.699137529708644,236.0,1591109.7390877127
43,6.918756475400422,240.0,15290961.060974097
43,6.934761550083219,240.0,15268519.456755653
43,7.379860050481191,241.0,14231717.341863522
43,7.632529461033848,238.0,1278423.386977386
43,10.208679821309543,310.0,6420542.966896959
43,8.867325805777806,292.0,10561766.998673914
43,7.65485817718669,235.0,1618787.7176237942
43,6.896140252309716,239.0,15323875.413827816
43,7.403219924061034,242.0,14230221.234915625
43,7.56343995089496,237.0,1279171.440451334
43,10.24212980498381,313.0,6407826.05783984
43,8.84843350461753,291.0,10565507.266043656
43,7.592731192429745,235.0,1684616.4233312313
43,6.873545902102418,236.0,15342576.75067652
43,7.426581455604156,239.0,14227977.07449378
43,7.443145044468446,237.0,14147935.35278133
43,7.46019930222054,236.0,13259247.825730927
43,7.477274383487777,236.0,13223341.258981416
43,7.494368625130909,236.0,13190426.906127697
43,7.512276977673874,236.0,11894798.289249504
43,7.5303965633342695,236.0,11588844.418404711
43,7.548533544561237,236.0,11564158.653764423
43,7.56668903456705,236.0,11537976.782176238
43,7.584875330727903,236.0,11494589.680687245
43,12.447714921704884,329.0,1806549.1395847793
43,10.275585061708183,314.0,6405581.897417995
43,8.821724046774394,289.0,10568499.479939448
43,7.549575224824397,235.0,1704065.8136538833
43,6.857575638483323,236.0,15344072.857624417
43,7.610637581952715,238.0,11448210.36530246
43,12.73253447205534,330.0,1508075.8034794678
43,12.687174174508218,329.0,1523036.8729584308
43,12.642014933506784,329.0,1533509.621593705
43,12.596994736126215,330.0,1630008.5197330161
43,12.553194053536991,331.0,1637489.0544724977
43,12.509483526852168,331.0,1639733.214894342
43,12.388581456282742,329.0,1809541.3534805719
43,10.299605613555823,314.0,6193882.764290669
43,8.795017992156621,289.0,10575980.014678929
43,7.506641609744024,235.0,1704813.8671278313
43,6.8349946765753025,235.0,15346317.018046262
43,7.636400590728643,241.0,11447462.311828513
43,12.802065089228917,327.0,1260470.1036026306
43,12.32949201263864,327.0,1811037.4604284682
43,12.287718694169223,326.0,1833479.0646469127
43,12.246176240695386,326.0,1836471.2785427053
43,10.333585451638408,314.0,6187898.336499084
43,8.768320439493166,289.0,10628343.7578553
43,7.463716473144834,233.0,1706309.9740757276
43,6.819026164625807,234.0,15352301.445837848
43,7.6621643571274705,241.0,11446714.258354565
43,12.871614283403552,326.0,1259722.0501286825
43,12.187478299576316,326.0,1838715.4389645497
43,10.357619069575778,312.0,6186402.229551188
43,8.749481484637437,289.0,10673226.96629219
43,7.4030442842708615,234.0,1711546.3483933646
43,6.796450649886391,232.0,15353049.499311795
43,7.687928881220992,242.0,11445966.204880618
43,9.158151630494505,249.0,8749233.431297546
43,9.179177610639437,249.0,8326583.2185168415
43,12.941182070581776,328.0,1258973.9966547345
43,12.128812607779482,328.0,1845447.920230083
43,12.08739161394398,327.0,2048918.4651439795
43,10.38167101857508,312.0,6175929.480915913
43,8.722893669753232,291.0,10684447.768401412
43,7.360195212025612,234.0,1720522.9900807424
43,6.773875630134198,233.0,15353797.552785743
43,7.713694920919332,241.0,11444470.09793272
43,9.129075994053547,249.0,8751477.59171939
43,9.208930006942671,249.0,8313118.255985774
43,9.391254007367106,252.0,8278707.796184159
43,9.412368132514013,253.0,8249533.710700181
43,9.433538499954615,254.0,8200910.234893551
43,9.454709736436119,254.0,8200162.181419603
43,9.475881842073484,253.0,8199414.127945654
43,9.497061775291057,253.0,8192681.64668012
43,9.518276610928972,253.0,8162759.507722194
43,9.540481674480933,253.0,7375807.253128741
43,9.562692821210875,254.0,7371318.932285052
43,13.010787091868021,331.0,1257477.8897068382
43,12.03151505832952,329.0,2079588.6575758536
43,11.992261731163108,329.0,2080336.7110498017
43,11.953014756295962,329.0,2099038.0478985053
43,11.913925520298172,325.0,2119235.4916951056
43,10.405724278660573,317.0,6175181.427441965
43,8.704099294842724,292.0,10696416.623984583
43,7.317446886682621,234.0,1723515.203976535
43,6.7513011053342575,234.0,15354545.60625969
43,7.739463992689355,241.0,11441477.884036928
43,9.108515682146596,247.0,8752225.645193338
43,9.238684813094823,249.0,8311622.149037878
43,9.259736344097773,250.0,8304141.614298397
43,9.319294230408648,253.0,8291424.705241278
43,9.340369699376089,253.0,8283196.117027848
43,9.361446024893882,252.0,8282448.0635538995
43,9.59410942750632,255.0,7366082.557967415
43,13.129838035479066,331.0,1249249.3014934086
43,13.08046677442928,330.0,1254485.6758110456
43,11.858891012953316,326.0,2125219.919486691
43,11.820019219624427,325.0,2134196.5611740686
43,11.781221085955004,324.0,2154394.004970669
43,10.429778850062572,317.0,6174433.373968016
43,8.68531438640981,292.0,10697912.73093248
43,7.257048000754491,234.0,1725011.3109244313
43,6.728727075451606,233.0,15355293.659733638
43,7.765236097681068,241.0,11438485.670141136
43,7.783470531788485,241.0,11427264.868031913
43,7.801714104811163,242.0,11414547.958974795
43,9.08795616103946,247.0,8752973.698667286
43,9.289506829613604,251.0,8301897.453876552
43,9.616361266458261,255.0,7341396.793327126
43,13.19974325995577,330.0,1245509.034123668
43,11.726592567534759,327.0,2161126.486236202
43,11.688012743863185,327.0,2161874.53971015
43,11.649438928002317,327.0,2187308.357824387
43,10.463838475187746,320.0,6155732.037119313
43,8.658754197558556,290.0,10704645.212198013
43,7.196672693303471,234.0,1756429.5568302535
43,6.7061535404512815,232.0,15356041.713207586
43,7.827520413014394,242.0,11404823.26381347
43,9.067397430634138,247.0,8753721.752141234
43,9.638653012538747,253.0,7312222.707843148
43,13.272682352677833,327.0,1133301.0130314457
43,11.59518187190363,326.0,2202269.42730335
43,10.497916742126174,321.0,6148251.502379832
43,8.63997578842409,287.0,10705393.265671961
43,8.01345830076338,257.0,1000895.5481426235
43,7.1367857840276585,234.0,1759421.770726046
43,6.683580500298328,232.0,15356789.766681533
43,7.853397873923929,240.0,11335254.290736292
43,9.046839490832655,249.0,8758958.12645887
43,9.66094578491384,254.0,7311474.6543692
43,11.10581079302663,279.0,3998345.8182528527
43,11.135085067573305,284.0,3990865.2835133714
43,13.345686534092176,328.0,1131056.8526096013
43,11.541090994130805,325.0,2206757.7481470387
43,10.52202527665253,321.0,6143763.181536143
43,8.99353529643348,291.0,1249249.301493409
43,8.944164035383693,289.0,1258225.943180787
43,8.894951591106718,289.0,1260470.1036026313
43,8.84577859452003,288.0,1261218.1570765793
43,8.613423952855292,286.0,10713621.85388539
43,8.09388762632974,281.0,12363079.763941057
43,8.076287762000447,284.0,12386269.42163345
43,8.058702733076185,284.0,12394498.00984688
43,7.9589087245265295,254.0,1008376.082882105
43,7.094465376670031,234.0,1772138.6797831645
43,6.661007954957793,230.0,15357537.82015548
43,7.8792761033555125,237.0,11334506.237262344
43,9.026287082516355,247.0,8789628.318890745
43,9.683239583735809,255.0,7310726.600895251
43,11.064451836570418,278.0,4417255.763663816
43,11.176510353883529,287.0,3984132.802247838
43,13.522255782393419,329.0,1122080.2109222237
43,13.470440774860137,329.0,1127316.5852398607
43,13.418734212094465,327.0,1129560.745661705
43,11.502872222455906,326.0,2209001.9085688833
43,10.556127827173823,321.0,6138526.807218506
43,9.063440520910184,291.0,1245509.0341236684
43,8.776266538368246,289.0,1263462.3174984236
43,8.586881296127245,284.0,10716614.067781182
43,8.118850785654537,283.0,12278549.721384916
43,8.033844932038578,282.0,12395994.116794776
43,8.01626611243311,279.0,12459578.662080368
43,7.998727718858907,278.0,12464815.036398005
43,7.904541622919706,253.0,1021841.0454131718
43,7.034817942801145,233.0,1773634.7867310608
43,6.638435904394729,231.0,15358285.873629428
43,7.905155101382692,237.0,11333758.183788396
43,8.997271653142269,246.0,8796360.800156279
43,9.705535435908473,257.0,7309230.493947355
43,11.024906335222306,279.0,4427728.51229909
43,11.218034017330126,288.0,3963187.30497729
43,11.247405105892863,288.0,3961691.198029394
43,11.44885559187317,324.0,2211994.122464676
43,10.580270785043973,319.0,6124313.791213491
43,9.11291858211166,291.0,1243264.873701824
43,8.70681006963809,284.0,1274683.1196076458
43,8.657884564699758,283.0,1281415.600873179
43,8.609074900605608,284.0,1285903.921716868
43,8.560341974625437,286.0,12004014.096445948
43,8.542507127193145,289.0,12012242.684659377
43,8.524677778523545,289.0,12014486.845081221
43,8.143816682985133,284.0,12275557.507489124
43,7.9739331189836085,272.0,12471547.517663538
43,7.850498079343228,250.0,1023337.1523610681
43,6.9751931555575934,231.0,1774382.8402050089
43,6.615864348574192,231.0,15359033.927103376
43,7.0745494126285,233.0,2145417.363283291
43,7.11333531335587,231.0,2135692.668121965
43,7.152200951160512,231.0,2125967.9729606393
43,7.1911221020408895,232.0,2119235.491695106
43,7.230086606855749,232.0,2113999.117377469
43,7.2691758428535405,232.0,2099038.047898506
43,7.3084037806784,233.0,2082580.8714716467
43,7.357550535336145,232.0,1261966.2105505269
43,7.406815735513953,232.0,1255233.7292849936
43,7.456186996563739,232.0,1249249.3014934084
43,7.9310348680790295,240.0,11333010.130314449
43,8.968266219280764,247.0,8806833.548791552
43,9.727832314985037,257.0,7308482.440473407
43,10.985402952290682,279.0,4432216.833142779
43,11.289003048299152,290.0,3947478.1820243793
