id,chi_m,elevation_m,area_m2
14,7.257572867652657,337.0,1076448.9490113866
14,7.18292478033996,337.0,1090661.9650164014
14,7.130443339905664,337.0,1104874.9810214161
14,7.056665689733089,337.0,1108615.2483911568
14,7.004568422784662,335.0,1116095.7831306383
14,6.931125479835568,333.0,1146017.9220885644
14,6.858551724330597,331.0,1148262.0825104087
14,6.807271742658431,329.0,1151254.296406201
14,6.756051780498933,328.0,1158734.8311456824
14,6.683837530740388,330.0,1584377.2578221792
14,6.488436530172559,327.0,1609811.0759364162
14,6.53256680735265,327.0,1603078.594670883
14,6.576790066640355,328.0,1595598.0599314014
14,6.6211069422795426,329.0,1588117.5251919199
14,6.338243168256905,325.0,1631504.6266809124
14,6.382171081896379,324.0,1619535.771097742
14,6.426153888937178,325.0,1615047.450254053
14,6.27633456695099,325.0,1696585.2789144013
14,6.2155061283047335,324.0,1698081.3858622976
14,6.1547018125065724,320.0,1701073.59975809
14,6.111734229458631,318.0,1701821.653232038
14,6.068775146520646,315.0,1743712.6477731343
14,6.026283593035665,313.0,1745956.8081949786
14,8.45811561289422,361.0,1267950.6383421125
14,8.906011982442429,366.0,1056251.5052147866
14,8.959392334494026,367.0,1050267.0774232014
14,5.98381662562053,311.0,1746704.8616689267
14,8.145477478473815,356.0,1418309.3866056905
14,8.193683903110498,358.0,1317322.1676226903
14,8.241902651328186,358.0,1316574.1141487423
14,8.290815241293295,359.0,1275431.173081594
14,8.33975367219938,361.0,1273935.0661336978
14,8.388769890685555,361.0,1269446.7452900088
14,8.528020837370924,362.0,1245509.034123668
14,8.578310248144385,361.0,1199129.7187388828
14,8.628627919337056,363.0,1197633.6117909865
14,8.679044906516825,364.0,1192397.2374733496
14,8.729576174932934,367.0,1186412.8096817643
14,8.78012178727763,367.0,1185664.7562078163
14,8.830724906822153,367.0,1182672.5423120237
14,5.941357843381622,308.0,1755681.5033563043
14,7.896781748659189,356.0,1543234.3167550312
14,7.94170346933217,356.0,1540990.156333187
14,7.986654660116298,355.0,1538745.9959113426
14,8.033021882383862,356.0,1436262.669980446
14,8.079542056213985,356.0,1425789.921345172
14,5.839163314339405,306.0,1777375.0541008003
14,5.881459453086543,307.0,1761665.9311478892
14,7.833304018463511,353.0,1546226.5306508236
14,5.763056202316892,304.0,14204787.416801402
14,5.779595022673406,304.0,14195062.721640076
14,5.7971714559597665,306.0,12399734.38416452
14,5.814748366426444,307.0,12398986.330690572
14,7.46260134198082,346.0,1659930.6586909422
14,7.506062577699143,347.0,1658434.551743046
14,7.549845181168672,348.0,1631504.6266809124
14,7.593691167013843,349.0,1626268.2523632755
14,7.637591716600592,347.0,1621779.9315195866
14,7.681565359389715,347.0,1615795.5037280014
14,7.725704906446464,347.0,1602330.5411969346
14,7.769881595854275,350.0,1599338.327301142
14,5.706618292004906,305.0,14269120.015560944
14,5.723146142374286,305.0,14216008.218910625
14,5.739677516253764,305.0,14209275.737645091
14,5.839604142379439,308.0,12396742.170268727
14,5.857186782267885,307.0,12390009.689003196
14,5.874796719332289,305.0,12347370.64098815
14,5.8924109789734125,305.0,12340638.159722617
14,5.91003967193467,308.0,12318196.555504173
14,7.271113090477801,340.0,1674143.6746959568
14,7.314416465369532,342.0,1671899.5142741124
14,7.357737289183149,343.0,1670403.407326216
14,7.401172085943143,344.0,1660678.7121648903
14,5.683287096349395,304.0,14276600.550300425
14,5.934968006279629,307.0,12316700.448556276
14,5.9526048950582275,308.0,12305479.646447053
14,5.9702427488580545,308.0,12303983.539499156
14,6.020141716687363,309.0,12292014.683915986
14,6.037800844094921,309.0,12271069.186645437
14,7.209919067578973,340.0,1702569.7067059865
14,5.666790849062446,303.0,14282584.97809201
14,5.995190866426378,309.0,12295006.897811778
14,6.062773590675841,309.0,12268076.972749645
14,7.149186935802019,338.0,1703317.7601799346
