elevation,n_down,n_up,ksn_ratio,ksn_jump,ksn_pvalue_mw,ksn_pvalue_t,gradient_strength,pvalue_significant,pass_thresholds,cluster_size,cluster_members,selected_by
42.09022556390977,390889,487795,1.0087082386016846,0.0510859489440918,0.00322591052093536,1.326797712839893e-129,0.4491357513228798,True,False,1,42.1,gradient_only
124.27067669172932,1124368,1441704,0.850982666015625,-0.6074883937835693,0.0,2.824065829364006e-154,0.15595477672203462,True,False,1,124.3,gradient_only
