Column1,Column2
0.589322874843943,0.4106771251560569
0.5874759231679295,0.4125240768320702
0.5363838025647665,0.4636161974352336
0.4133016702791631,0.5866983297208369
0.5438037295814245,0.4561962704185754
0.7370116945400518,0.26298830545994817
0.5671886367834744,0.4328113632165257
0.5014608243704963,0.4985391756295037
0.7368784681650565,0.2631215318349436
0.5392205568324591,0.460779443167541
0.49355448502236027,0.5064455149776398
0.5287564719909505,0.4712435280090494
0.4622744966923715,0.5377255033076286
0.5256933163453859,0.4743066836546142
0.7713520354613216,0.2286479645386783
0.5978603986058774,0.4021396013941226
0.4122024762485056,0.5877975237514945
0.5016667598594933,0.4983332401405068
0.30161641128953764,0.6983835887104621
0.5390190053781122,0.46098099462188785
0.5528038703588883,0.4471961296411116
0.6353521506762271,0.3646478493237729
0.5371929537830512,0.46280704621694874
0.5583052366330651,0.44169476336693486
0.458071687694729,0.5419283123052712
0.5200642975962766,0.4799357024037234
0.48934679041032786,0.5106532095896721
0.5181114181151093,0.48188858188489064
0.47494560563223365,0.5250543943677665
0.5171297291918082,0.4828702708081918
0.6742777220044905,0.3257222779955094
0.6847296367112253,0.3152703632887745
0.4483784945292736,0.5516215054707264
0.4235838529124369,0.5764161470875631
0.7120954544583638,0.2879045455416361
0.5640487115940517,0.43595128840594827
0.7055919859120975,0.2944080140879025
0.564975092078346,0.43502490792165405
0.578637465179426,0.4213625348205742
0.6255016608938188,0.37449833910618113
0.37258230508951456,0.6274176949104855
0.3962384381790778,0.6037615618209223
0.48722647235988953,0.5127735276401103
0.4867648884925407,0.5132351115074594
0.5834841120882666,0.4165158879117335
0.635820303427451,0.36417969657254895
0.5598301961558473,0.44016980384415283
0.5096945619990457,0.4903054380009542
0.5620761428020163,0.43792385719798366
0.44531438467132417,0.5546856153286759
0.5490195201909541,0.4509804798090458
0.4485688915586649,0.551431108441335
0.5036049970293244,0.4963950029706756
0.6464525387080879,0.3535474612919119
0.6702895278765633,0.3297104721234369
0.6498953516074455,0.3501046483925546
0.46584774642061233,0.5341522535793876
0.5822533369491573,0.4177466630508427
0.12912228014103763,0.8708777198589625
0.27984655061201424,0.7201534493879856
0.5727237799724983,0.4272762200275017
0.46102426572973093,0.5389757342702691
0.6890938779212883,0.3109061220787118
0.2636442301547767,0.7363557698452232
0.4795387163235744,0.5204612836764254
0.4340193660435046,0.5659806339564953
0.4434498108141303,0.5565501891858698
0.39785912933205836,0.6021408706679418
0.5976998684186857,0.40230013158131417
0.6311816987227048,0.3688183012772953
0.42077226245820704,0.579227737541793
0.5431695273118153,0.4568304726881846
0.6380073088516208,0.3619926911483793
0.49339699566697615,0.5066030043330237
0.5679837862094771,0.4320162137905229
0.6839294130317961,0.31607058696820395
0.4781447497017509,0.521855250298249
0.4534025804712645,0.5465974195287355
0.5187533760337275,0.48124662396627255
0.6340012089499755,0.3659987910500245
0.6578173666483385,0.34218263335166155
0.5233952592827424,0.47660474071725767
0.5110281989005833,0.4889718010994166
0.6230700203989827,0.3769299796010172
0.3091575798417767,0.6908424201582232
0.8105588717853273,0.18944112821467257
0.5803222847226143,0.4196777152773856
0.2127384927366767,0.7872615072633232
0.5561293538657957,0.44387064613420435
0.3446806653455703,0.6553193346544297
0.5739847009026764,0.4260152990973237
0.4999999931020825,0.5000000068979175
0.5964391950122189,0.40356080498778113
0.4970825804890983,0.5029174195109015
0.20983469851971734,0.7901653014802825
0.3755362986627243,0.6244637013372758
0.5853854939838171,0.4146145060161829
0.6139426146227932,0.38605738537720674
0.5469260522028621,0.45307394779713817
0.7298398026063769,0.27016019739362307
0.5600303172307677,0.4399696827692323
0.534453746924556,0.4655462530754439
0.5129755676901064,0.4870244323098936
0.4905585153176135,0.5094414846823861
0.5364687364420003,0.46353126355799984
0.5344185176473916,0.4655814823526086
0.33225394300135286,0.6677460569986472
0.6190075786236994,0.3809924213763007
0.26493314429404574,0.7350668557059541
0.4665981878753144,0.5334018121246856
0.4901486162474305,0.5098513837525694
0.4947449444906107,0.5052550555093893
0.428211831770118,0.5717881682298817
0.664319005240544,0.33568099475945606
0.22588475716915646,0.7741152428308435
0.5026905100923403,0.49730948990765955
0.4691408970894017,0.5308591029105983
0.4119312915175989,0.5880687084824011
0.3335278616039992,0.6664721383960008
0.6316761683565794,0.3683238316434207
0.5175102250240653,0.4824897749759347
0.5423484871857377,0.4576515128142622
0.6015820169201841,0.398417983079816
0.3984344074150494,0.6015655925849507
0.6517518293320294,0.3482481706679706
0.5306640686606925,0.4693359313393076
0.5058297158575633,0.4941702841424368
0.5351399863132581,0.46486001368674196
0.5692363046760239,0.430763695323976
0.6256733966615159,0.374326603338484
0.5340313202770176,0.4659686797229824
0.5788491806960417,0.42115081930395837
0.26024428546318507,0.7397557145368149
0.6131419020231319,0.38685809797686804
0.4899581031770847,0.5100418968229153
0.5520573014846483,0.4479426985153517
0.5789039885405758,0.4210960114594244
0.6531929035541534,0.34680709644584684
0.557922600449265,0.44207739955073505
0.36783804647221346,0.6321619535277866
0.40927246627956254,0.5907275337204374
0.6624741507542211,0.33752584924577883
0.5027538756562343,0.4972461243437657
0.5759857715887524,0.42401422841124775
0.35690769187517674,0.6430923081248232
0.34193704256679464,0.6580629574332052
0.666693833314309,0.3333061666856912
0.47778336475682315,0.5222166352431767
0.45315495993511423,0.5468450400648857
0.2788436841172431,0.721156315882757
0.6048862491366905,0.39511375086330963
0.4981538634865472,0.5018461365134528
0.5881536338267678,0.41184636617323234
0.4157493321330975,0.5842506678669027
0.4404297547026993,0.5595702452973007
0.6125348712306206,0.38746512876937933
0.6434877669916296,0.35651223300837026
