Column1,Column2,Column3
0.7820986588877646,0.0834378793365215,0.1344634617757164
0.3981481447240897,0.4774057023081391,0.12444615296777127
0.44189771861136234,0.3801083201750995,0.17799396121353836
0.854362700460378,1.6685200413119793e-16,0.14563729953962176
0.40630846698577366,0.33688175917249485,0.2568097738417315
0.762663253696781,3.151411657369179e-18,0.23733674630322013
0.8344287243741518,0.01467261394559979,0.15089866168024837
0.7833948050653822,0.13683001664695676,0.0797751782876615
0.4504921298645963,0.39745625871699625,0.15205161141840748
0.5163464622436412,0.3787214455011788,0.10493209225517976
0.2994811950268106,0.49246686789394706,0.20805193707924252
0.5654066513174346,0.3509368993456668,0.0836564493368986
0.7416654424497022,0.10971925128079295,0.14861530626950514
0.8743418839952288,0.024969479628175018,0.1006886363766679
0.5279896776661942,0.29757847027943696,0.17443185205436884
0.39659929315753273,0.40872909767785437,0.19467160916461287
0.9175299713941698,0.0,0.08247002860583007
0.5773732310676836,0.29434124926319594,0.1282855196691204
0.5732100104504386,0.36009870332792243,0.06669128622163893
0.4053096288836647,0.3812054278813,0.21348494323503522
0.4766493358808462,0.4352137462242479,0.08813691789490595
0.7368285877486167,0.09503347871393342,0.16813793353745002
0.5186266296391792,0.3411010483781742,0.1402723219826467
0.7592369035011662,0.11373766537671244,0.1270254311221215
0.6539631462698161,0.24028457118155624,0.10575228254862852
0.8219995805031104,1.8619428045087386e-18,0.17800041949688966
0.610464227350924,0.29567933060755075,0.0938564420415257
0.8293078014412425,2.7976732266802896e-17,0.17069219855875745
0.7375864061611738,0.17241814693984764,0.08999544689897862
0.505961227681467,0.3704066149103342,0.12363215740819872
0.8156003234849445,0.07837521191915066,0.10602446459591068
0.3644830903287695,0.588113770890025,0.04740313878120542
0.7429413858406109,0.11279243540692724,0.14426617875246175
0.5163984432549441,0.4312068373905926,0.05239471935446806
0.5990113931037819,0.2174141532976166,0.18357445359860167
0.8450111738816116,0.021887784817727445,0.13310104130066097
0.6038410964470313,0.2720275021185526,0.124131401434416
0.7876948853431611,0.16085752778077705,0.05144758687606197
0.5753152984180512,0.3920993490618933,0.03258535252005581
0.8147861988543409,0.06383627079621304,0.12137753034944612
0.830763973568817,0.00813730353043778,0.1610987229007455
0.5592606704660985,0.3920403625649152,0.04869896696898623
0.37947145931388954,0.4841754978532642,0.1363530428328463
0.47679722586418133,0.43095240455447525,0.09225036958134344
0.5355250989149646,0.36112927401070666,0.10334562707432877
0.6598807174008724,0.20020439394658632,0.13991488865254142
0.43865773218118825,0.39270539093214735,0.16863687688666432
0.4479335505661498,0.3751343298437112,0.17693211959013896
0.7943037131781113,4.7715275105312575e-17,0.20569628682188876
0.6431637350881514,0.27444959804087915,0.08238666687097229
0.6645352254159929,0.28708930453054543,0.04837547005346164
0.7761062096576641,0.08983336086604701,0.13406042947629174
0.4800073334428398,0.4171291928509716,0.1028634737061939
0.7218581079399047,0.16926959505683792,0.10887229700341637
0.453687999439937,0.47686764221917904,0.06944435834088401
0.5174276229694991,0.3844563575608287,0.098116019469672
0.510521206567907,0.233534559438508,0.25594423399358485
0.8057822496613014,9.912813634604134e-19,0.19421775033869865
0.25916532765973616,0.6720508690979975,0.06878380324226639
0.6892444935684257,0.2386981036160725,0.07205740283088344
0.4001456038341641,0.38770565655857164,0.21214873960726424
0.2157812021048513,0.6393697479523892,0.14484904994276088
0.8477526044006024,0.055230056044958634,0.09701733955444418
0.4069621286419021,0.4453885708372238,0.14764930052087402
0.6614432197625864,0.2572884367804619,0.08126834345695173
0.5067931320355065,0.32977970337386,0.16342716459063372
0.293920979468444,0.6184305485075529,0.08764847202418102
0.5914490478246416,0.3159398619312704,0.09261109024408805
0.7729203670856016,0.17447363541289154,0.05260599750150694
0.7166531611590685,0.1828641394293712,0.10048269941165643
0.8960074128660893,2.0235154066930494e-16,0.1039925871339104
0.46529982478801446,0.43107739363045855,0.10362278158152699
0.3698626559493431,0.5783386067028458,0.051798737347811034
0.4140635973193094,0.3975703724657571,0.18836603021493345
0.8519746989822519,0.0,0.14802530101774833
0.46745325101597135,0.3525466894945665,0.18000005948946207
0.6679066354520703,0.2701574817517634,0.06193588279640165
0.44821577894589004,0.4753839840146094,0.07640023703950044
0.45394206248273167,0.4587377509080681,0.08732018660920014
0.46118120214947594,0.42291108929042076,0.1159077085601033
0.8862048170939439,9.147841197512125e-16,0.11379518290605622
0.6339601598843756,0.28787220428621363,0.07816763582941083
0.8223246829765227,8.030293639814536e-16,0.17767531702347664
0.5243253599056901,0.32285807742519673,0.15281656266911323
0.6812294241984618,0.19552907177740747,0.12324150402413074
0.4639038023353142,0.40828559444622503,0.12781060321846083
0.396458512274589,0.4225887198118366,0.18095276791357445
0.4152571763568207,0.5066385887211007,0.07810423492207862
0.4346704253912863,0.4162603686983823,0.14906920591033146
0.32016228817520415,0.5311448470121635,0.14869286481264704
0.6147457589145151,0.21464365326111842,0.1706105878243891
0.8328983242136289,0.10656054844040821,0.060541127345963015
0.6382028534074775,0.3050445254717761,0.05675262112209821
0.4154004212014008,0.33611366798487696,0.24848591081372226
0.45839520426217145,0.4007732158274389,0.1408315799103897
0.47376620560098187,0.4565583046074005,0.0696754897916179
0.7620434585671055,2.945993509490773e-17,0.23795654143289466
0.8235007851116966,4.386558973420621e-19,0.17649921488830347
0.7681200849411629,0.14334738127264546,0.08853253378619165
0.5125308421201739,0.3423173751304406,0.1451517827493857
0.7542249782061236,0.0,0.24577502179387647
0.7870500146527488,0.08387069947876018,0.12907928586849138
0.8300835448393524,1.3992550339408608e-18,0.1699164551606479
0.8569374532756022,3.423714210084948e-17,0.143062546724398
0.5457978365024331,0.4051480580505564,0.0490541054470104
0.515369360576794,0.35514097522954735,0.12948966419365876
0.5112512169754263,0.35360703574567975,0.13514174727889405
0.7919700453412527,2.1426725723760722e-17,0.20802995465874735
0.5435004142087094,0.4017083195414219,0.054791266250078866
0.5657456071781897,0.32047619655364135,0.11377819626816899
0.46438301602706544,0.4257439825965532,0.10987300137638138
0.23590486489233375,0.6867638645438278,0.07733127137967863
0.699602922526781,0.2106748347781777,0.08972224269504354
0.830450924075153,1.8799142363166214e-17,0.16954907592484708
0.5050606290554864,0.42004531006724444,0.07489406087726909
0.8464847173596242,0.0,0.15351528264037592
0.53922243329843,0.419610045041352,0.04116752166021792
0.5058948988991424,0.4255903756212348,0.0685147254796239
0.8680427884357996,7.266069508534429e-17,0.1319572115642003
0.5214004576385735,0.4186071688141032,0.05999237354732513
0.5776462297785704,0.2713335092072064,0.15102026101422347
0.41527425965781645,0.4743745793036749,0.11035116103850871
0.8029217336662456,0.03208062837948947,0.16499763795426498
0.640054742325195,0.30163343229413014,0.05831182538067482
0.44051255612599366,0.3458889356616463,0.21359850821236004
0.8224814771765585,0.09288680427239954,0.08463171855104318
0.5261911341692158,0.4196030809769508,0.05420578485383339
0.4300673760408279,0.39803251207317103,0.17190011188600104
0.7769228889308476,4.3874291570385327e-17,0.2230771110691525
0.24964716211891522,0.6595940092629151,0.09075882911899315
0.7630270226723203,0.14664383464931927,0.09032914267836042
0.664595476553038,0.2902572301555034,0.04514729329145862
0.523632537514551,0.3972111517982065,0.07915631068724252
0.5688322735724284,0.35845786871183105,0.07270985771574053
0.5051425100375095,0.4183007482040971,0.07655674175839353
0.4680906964359041,0.44239331134186727,0.0895159922222287
0.8288106899218873,1.2311907544327042e-17,0.1711893100781128
0.8545650454033835,2.579810645557271e-17,0.14543495459661654
0.8062381444584136,0.048665672744598605,0.145096182796989
0.4385693148178213,0.3703685706940984,0.1910621144880803
0.6898044631072424,0.23475055410157683,0.07544498279119269
0.5722900048139082,0.32823257364772157,0.09947742153837023
0.5030606896978094,0.2885227940420932,0.20841651626009755
0.572215062632303,0.21256263047908525,0.21522230688861188
0.8343754788457608,0.039568523794518425,0.1260559973597208
0.6476583886346591,0.26624644372643186,0.08609516763891244
0.470259678316497,0.40316780271021757,0.12657251897328559
0.509621469000735,0.39887371247739517,0.09150481852186973
0.4911340993809699,0.295641592159673,0.21322430845935705
0.6204748150581147,0.19659839053969175,0.18292679440219412
0.7494605315039841,0.18211676780027547,0.06842270069574041
0.4912861774661292,0.38049863571402764,0.12821518681984317
0.48978992373410185,0.42693001192233865,0.08328006434355943
0.4660244364549612,0.3947679132561889,0.13920765028885
0.7800764659448033,0.1381862849015484,0.08173724915365645
0.8116110408375932,2.636779683484747e-16,0.1883889591624065
0.7752816721081712,5.551115123125783e-17,0.2247183278918287
0.7583771356001593,0.12972404844192434,0.11189881595791674
0.733732472225887,0.15393019446833495,0.11233733330577812
0.6678942621263205,0.1562530447581287,0.17585269311555066
0.8020913878520819,0.10726107840694755,0.09064753374097065
0.4135983150000657,0.3490110593498225,0.23739062565011182
0.3570841024734405,0.5464148895117082,0.09650100801485131
0.7597515505693329,0.09656607619743195,0.14368237323339839
0.5409826793226048,0.33557135170396984,0.12344596897342532
0.4218573787526842,0.3813763117982623,0.1967663094490534
0.8426982347663898,5.585135429116194e-10,0.15730176470484164
0.2664589082239026,0.5933114338341071,0.14022965794199152
0.7721813450764501,0.17947453114909953,0.0483441237744503
0.4683443339582037,0.41310836755959995,0.11854729848219646
0.7708349782198772,6.221605621703746e-17,0.22916502178012274
0.4878073489181766,0.4500906263310889,0.06210202475086687
0.6516392003379982,0.2626822716555842,0.08567852800643364
0.6694533807556421,0.24243113228139962,0.08811548696321071
0.619949818726877,0.27938732227515184,0.10066285899797113
0.2370310065221661,0.6572825765917304,0.10568641688610361
0.8295673600886962,0.039162149801504384,0.1312704901098105
0.32965405454728564,0.5911498339033814,0.07919611154933293
0.8581852211895831,0.0,0.14181477881041715
0.45375191318821717,0.446725870294745,0.09952221651703781
0.5596398013064823,0.36466796880596997,0.07569222988754769
0.5918740325152766,0.3439960916701077,0.06412987581486923
0.5924462638325013,0.2383271292257248,0.16922660694177394
0.8838632856430708,1.71415544824925e-15,0.1161367143569274
0.3955973539649998,0.4690986319059512,0.13530401412904988
0.4787748836868311,0.37755952976167806,0.14366558655149084
0.8049339327692265,0.05884087034916646,0.1362251968816251
0.4227490820443522,0.4245621873477601,0.15268873060788765
0.656503241586356,0.15576171871878344,0.18773503969486055
0.7404812982181765,0.038254088619630686,0.22126461316219276
0.47046173010986453,0.4274428042379986,0.10209546565213684
0.6938802985118583,0.23544311173678895,0.07067658975135281
0.4180165118270664,0.5092259408749569,0.07275754729797675
0.48921123732533944,0.43284038404907094,0.07794837862558958
0.31842741448681444,0.5033601878607163,0.17821239765250782
0.4261074026540839,0.37620425547434855,0.19768834187156747
0.8274132816269683,1.1402049610161982e-14,0.1725867183730202
0.27067563861465144,0.5256209555406547,0.20370340584469418
0.8730077271669455,1.1223708633555722e-17,0.12699227283305456
0.7770443083107295,0.10728336799631837,0.11567232369295201
0.549786818830464,0.3777479068972543,0.07246527427228167
0.4460114363285384,0.40915175488333233,0.14483680878812935
0.7285985569001078,0.178802763594002,0.09259867950589029
0.38917568309262535,0.3666870579248315,0.2441372589825431
0.7072860399703271,0.2577347782921953,0.03497918173747747
0.5279287713688039,0.36617503591915596,0.10589619271204019
0.7316117890157038,0.11250689163711589,0.1558813193471805
0.6430677241839536,0.25633470962462473,0.10059756619142143
0.5737400789499238,0.3107540082937368,0.1155059127563393
0.7863482848390096,9.199231454211413e-17,0.21365171516099052
0.6931249914762175,0.24545318785077772,0.06142182438709511
0.7922530717395083,0.0,0.2077469282604926
0.8331391952652106,6.501756559090713e-18,0.16686080473478937
0.520789674019566,0.33186584208020986,0.14734448390022398
0.700565781520002,0.22567488272816896,0.07375933575182915
0.4882693675931275,0.42025680761851564,0.09147382478835692
0.7384812964328153,0.17125029538733205,0.09026840817985259
0.7623574867579319,0.0772082469594017,0.16043426628275573
0.8527907691154409,0.03806159037807495,0.10914764050655214
0.48767508404915355,0.40341896483275097,0.1089059511180954
0.8268994734387118,1.1962127860214794e-16,0.17310052656128808
0.4997308106394138,0.317460529025094,0.18280866033549384
0.746986195369671,0.14747711182020604,0.1055366928101544
0.44694559121332433,0.35929956914642386,0.19375483964025178
0.44443745254824546,0.49250404783739,0.0630584996143646
0.19710646470313625,0.6904323937194052,0.11246114157745853
0.8011257931572188,0.036256676683455114,0.16261753015933447
0.8573855373088004,0.0029847096501707036,0.13962975304102873
0.7179087368219955,0.17297778276482204,0.10911348041318245
0.6492116284822713,0.2293166730046008,0.12147169851312797
0.5022452021691354,0.3565321310255664,0.14122266680529844
0.3539596960015126,0.43754253487972977,0.20849776911875756
0.6085972896715995,0.35006117840056417,0.041341531927836385
0.5534773411112104,0.39531599074216794,0.051206668146621746
0.7351115205634202,0.16700831825272192,0.0978801611838594
