Column1,Column2,Column3
0.31950116649041466,0.5389603024530324,0.1415385310565533
0.27347871427058673,0.5926161374114238,0.1339051483179895
0.6300822187147148,0.16911276714278115,0.20080501414271232
0.4983112636251756,0.40203649447639633,0.09965224189842814
0.5313530470872656,0.2806795748497645,0.18796737806296993
0.49795857986579517,0.38268740082251634,0.11935401931168878
0.4251799597343262,0.42956961888781964,0.1452504213778541
0.45915947109067423,0.4011584696026283,0.13968205930669755
0.4031415530606277,0.45481455937317083,0.14204388756620184
0.9032848031730558,0.0,0.09671519682694667
0.39019266830592064,0.42775673333913566,0.18205059835494364
0.6390821596989896,0.2277519934977879,0.13316584680322255
0.5637695863704545,0.23334763788159948,0.2028827757479463
0.4318255896296772,0.47526560666528533,0.09290880370503748
0.49587246768171894,0.3988243343600248,0.10530319795825632
0.5021951184341974,0.3400480560292873,0.15775682553651627
0.7471246221630041,0.07321628134581944,0.17965909649117737
0.41555055507023647,0.3745947814507943,0.20985466347896914
0.5893789903015749,0.3227701875863034,0.08785082211212211
0.5041171179465508,0.388406369988993,0.10747651206445932
0.39604965122344243,0.40337420027878806,0.20057614849776936
0.29626008143933935,0.6073661207902871,0.09637379777037346
0.3728393969068638,0.5435258959178649,0.08363470717527118
0.3672128254134027,0.48529828582047313,0.14748888876612515
0.37933370783129666,0.45442038739506635,0.166245904773637
0.40136701464955576,0.5028423879777106,0.0957905973727336
0.4746987761683757,0.41776031537936564,0.1075409084522586
0.3595033613079556,0.4827011812667136,0.15779545742533083
0.3286409871238311,0.5289014849602031,0.1424575279159658
0.610163307897411,0.2446314759719239,0.14520521613066514
0.29090659740588254,0.5632524097592062,0.14584099283703286
0.8986527188428071,0.0,0.10134728116344216
0.49442363764015285,0.3998865222295019,0.10568984013034531
0.5523208625769038,0.36369254562111547,0.08398659180198083
0.3861510201112822,0.5375193846514077,0.07632959523730996
0.43976367131756605,0.42684639554501175,0.13338993313742228
0.37044216676880065,0.48646744349119686,0.14309038974000268
0.5096930721210859,0.30150209518821797,0.1888048326906992
0.43010200593177067,0.41997635785175175,0.14992163621647758
0.3419299417664344,0.4435401208855301,0.21452993734803544
0.44956858178528136,0.405976796015819,0.14445462219890046
0.5546202591963874,0.2902067186194019,0.15517302218421097
0.5459130779733224,0.3705719301511468,0.08351499187553094
0.5331175668753967,0.3682829337070199,0.09859949941758332
0.5024493270738817,0.33288981750749236,0.164660855418628
0.35104383294224156,0.5579165213570612,0.09103964570078767
0.46485730110069945,0.44449453287422447,0.09064816602507612
0.41723214960441124,0.40491739399706206,0.17785045639852679
0.3437973066058946,0.479042177957776,0.17716051543632935
0.6974742129464613,0.1659061260095656,0.13661966104397322
0.6693312557482315,0.18931146917685088,0.1413572750877026
0.5424128729450857,0.312813121530994,0.14477400552392036
