Column1,Column2
0.8427860661276727,0.15721393387232735
0.8261982904195281,0.1738017095804719
0.8200428547351597,0.17995714526484025
0.8272582388848263,0.17274176111517373
0.8226468317657684,0.1773531682342315
0.8611878200268956,0.13881217997310433
0.770748761217346,0.229251238782654
0.8319198694800823,0.16808013051991777
0.8192483077908477,0.18075169220915227
0.8752490687938164,0.12475093120618372
0.807585343733534,0.1924146562664662
0.7982912767364279,0.20170872326357214
0.7745585686198823,0.22544143138011774
0.8414446826507438,0.15855531734925626
0.7990794558860214,0.2009205441139786
0.7786651750971257,0.22133482490287432
0.7745317822027181,0.22546821779728202
0.7956117607883855,0.20438823921161453
0.8513539471522028,0.1486460528477972
0.7922429561078479,0.20775704389215208
0.8479572673389504,0.15204273266104976
0.8737015492232788,0.12629845077672117
0.7893583596997891,0.21064164030021076
0.8114747485946433,0.18852525140535673
0.8372335601635977,0.1627664398364024
0.8506462114650843,0.14935378853491588
0.8474639216296971,0.152536078370303
0.8299053742159992,0.1700946257840007
0.8845875463458689,0.1154124536541311
0.8347117807696752,0.16528821923032472
0.8370039230140884,0.16299607698591156
0.8845207862208905,0.11547921377910954
0.8113750973462375,0.18862490265376247
0.8950760805403444,0.10492391945965558
0.8261620891752461,0.17383791082475375
0.86593838810486,0.13406161189513993
0.7744772121945853,0.22552278780541468
0.8936757358966646,0.10632426410333543
0.834161071822753,0.16583892817724707
0.7812002186345897,0.21879978136541028
0.9180158068953926,0.08198419310460739
0.8725573141673666,0.12744268583263343
0.7776465605999573,0.22235343940004276
0.874742717986904,0.12525728201309597
0.7598900449309844,0.2401099550690157
0.8032376146914502,0.1967623853085498
0.8749516755229494,0.12504832447705075
0.8061500248912269,0.19384997510877303
0.7541678129932216,0.24583218700677845
0.7497457324922457,0.25025426750775437
0.863694378408263,0.136305621591737
0.7345962040788353,0.2654037959211647
0.8568246902344326,0.14317530976556733
0.7598851357093243,0.24011486429067555
0.7773926400859237,0.22260735991407637
0.7607283235287725,0.23927167647122763
0.8747974510151445,0.12520254898485547
0.8402396280104628,0.1597603719895371
0.7998244173586552,0.20017558264134483
0.9148756875252019,0.085124312474798
0.803602542046056,0.19639745795394406
0.8844620291590166,0.11553797084098347
0.7762238803898676,0.22377611961013225
0.7657411841913205,0.23425881580867944
0.7836751864493995,0.21632481355060063
0.7766016140217612,0.22339838597823888
0.8511729097616555,0.14882709023834453
0.8090106889670471,0.19098931103295302
0.8229766103610635,0.1770233896389365
0.8109951893443398,0.18900481065566022
0.858701106570462,0.14129889342953794
0.8597863171499048,0.14021368285009508
0.822978336251682,0.17702166374831793
0.7658066769292456,0.23419332307075436
0.7887243032133557,0.21127569678664435
0.7900050418311274,0.20999495816887254
0.8797070597096294,0.12029294029037062
0.8107570943602325,0.18924290563976748
0.7831485110120519,0.2168514889879482
0.8294705104565615,0.17052948954343847
0.8006547426724043,0.1993452573275957
0.8381549574047393,0.1618450425952607
0.837928117954949,0.16207188204505094
0.8985747674811576,0.10142523251884236
0.8021650029501829,0.197834997049817
0.7836424512739563,0.21635754872604362
0.839164611921268,0.1608353880787319
0.8961668484167844,0.10383315158321549
0.8418944002938259,0.1581055997061741
0.8032357147820592,0.19676428521794073
0.7431352876177644,0.2568647123822356
0.8053274485692855,0.19467255143071435
0.7872996728794164,0.21270032712058362
0.7503275080204299,0.24967249197957017
0.8749517724319252,0.1250482275680747
0.8812396822138298,0.11876031778617034
0.7575125290057425,0.24248747099425755
0.8337888383863518,0.16621116161364816
0.8039823852807662,0.19601761471923398
0.8517043549171545,0.1482956450828455
0.8383942346355392,0.16160576536446083
0.8329864868747272,0.16701351312527288
0.8115168464633308,0.18848315353666925
0.8193034944830011,0.1806965055169989
0.8374194687938356,0.16258053120616436
0.842171766806929,0.157828233193071
0.9217037622567318,0.07829623774326804
0.8939724308824728,0.10602756911752717
0.8976097852323592,0.10239021476764094
0.8087894401170677,0.19121055988293229
0.8187866549285368,0.18121334507146314
0.8139340867869004,0.1860659132130995
0.7920581728561529,0.2079418271438471
0.7443056951973661,0.25569430480263394
0.8718838410600528,0.12811615893994732
0.8103308519493316,0.1896691480506684
0.8936222238405724,0.10637777615942735
0.7890993820017213,0.2109006179982788
0.8160761874078606,0.18392381259213947
0.8462911498273926,0.15370885017260738
0.8111735271666333,0.18882647283336665
0.7790612425898337,0.22093875741016636
0.8892689673181814,0.11073103268181862
0.8470242948005332,0.15297570519946696
0.8890449252911672,0.1109550747088329
0.8605576418688676,0.13944235813113245
0.8234786834788731,0.17652131652112713
0.8229756026017488,0.17702439739825127
0.843640587560916,0.15635941243908405
0.7806732469237619,0.21932675307623814
0.8246809987770208,0.1753190012229791
0.9268144555389881,0.07318554446101189
0.9188576218384835,0.08114237816151648
0.7554904074324692,0.2445095925675309
0.8186422375519595,0.18135776244804036
0.9128407041414422,0.08715929585855782
0.8335249906750103,0.1664750093249897
0.8387266229046045,0.16127337709539538
0.8039874123537085,0.1960125876462916
0.8017235946189669,0.19827640538103317
0.7925115994446164,0.20748840055538367
0.7619205607506834,0.2380794392493166
0.869226016317634,0.13077398368236604
0.8842820077828816,0.1157179922171183
0.7872174383267186,0.21278256167328138
0.7837598901785269,0.21624010982147315
0.8825359084375896,0.11746409156241043
0.8327115174706361,0.16728848252936393
0.7931123878435462,0.20688761215645382
0.8246447578889567,0.17535524211104317
0.7918041735431826,0.20819582645681747
0.8187863159377359,0.181213684062264
0.8676954524995377,0.1323045475004624
0.8944576290592171,0.10554237094078299
0.8052908919678778,0.1947091080321224
0.8266833445796333,0.17331665542036664
0.851033199711223,0.148966800288777
0.7734118921135219,0.22658810788647815
0.8652360803907061,0.134763919609294
0.7889565403614262,0.21104345963857382
0.9071706642266448,0.09282933577335514
0.8005885722262931,0.19941142777370677
0.8350755665774244,0.16492443342257565
0.7886314969049721,0.21136850309502805
0.808792059019293,0.19120794098070693
0.85099707169206,0.14900292830794004
0.805739445664276,0.19426055433572403
0.8469067825758507,0.1530932174241494
0.899434219449531,0.10056578055046897
0.8292230532050606,0.17077694679493935
0.8613086383760917,0.13869136162390813
0.8193072450264675,0.18069275497353252
0.8833325108633346,0.1166674891366652
0.7942109919972977,0.2057890080027023
0.8273996419887298,0.1726003580112701
0.8250144334950451,0.174985566504955
0.7909476515082496,0.2090523484917503
0.7786671206042016,0.22133287939579835
0.7435004951030637,0.2564995048969362
0.8226448886492173,0.17735511135078266
0.9033773535729721,0.09662264642702799
0.8111701251894771,0.18882987481052288
0.8508144646094186,0.1491855353905814
0.8500085478009606,0.1499914521990394
0.8083095621771441,0.19169043782285597
0.813521720346818,0.18647827965318203
0.8321790340058117,0.16782096599418822
0.8128628886822497,0.18713711131775032
0.8531919863121882,0.14680801368781202
0.8465331189683901,0.15346688103161002
0.7929959334648606,0.20700406653513928
0.7815407072197608,0.21845929278023926
0.8414365645916502,0.15856343540834958
0.8814025169103341,0.11859748308966589
0.8372335763073353,0.16276642369266467
0.8020273330546286,0.19797266694537152
0.8012185616866135,0.19878143831338646
0.8374611200019542,0.16253887999804587
0.8453699335539828,0.154630066446017
0.8571033352825507,0.14289666471744938
0.8091903140468005,0.19080968595319947
0.8233023306002977,0.17669766939970236
0.8890928186142277,0.11090718138577224
0.851354240614641,0.14864575938535898
0.7990501263421448,0.20094987365785538
0.894024632007338,0.10597536799266208
0.8236258497162794,0.17637415028372058
0.7961648972113684,0.20383510278863157
0.7665656685033818,0.2334343314966182
0.7824454493747444,0.2175545506252557
0.8307103409585138,0.16928965904148624
0.8605613570758067,0.13943864292419342
0.794336791296709,0.205663208703291
0.8226449870268274,0.17735501297317263
0.7856908799430838,0.21430912005691627
0.8653705946883006,0.1346294053116994
0.8369111204726107,0.16308887952738926
0.7984061767913894,0.20159382320861066
0.8053317677405496,0.19466823225945032
0.8010223572250835,0.19897764277491653
0.8079229473128149,0.19207705268718508
0.7902533025108427,0.20974669748915725
0.8083727454283003,0.1916272545716998
0.8121766811648155,0.18782331883518466
0.7824190611893556,0.21758093881064428
0.8334967774558095,0.1665032225441905
0.8196320429587494,0.18036795704125072
0.7374039370321426,0.26259606296785754
0.8243468241508255,0.17565317584917448
0.778008760887554,0.22199123911244611
0.8565330795802854,0.14346692041971457
0.8283062392219415,0.17169376077805862
0.8004159964537992,0.1995840035462007
0.8844618699979446,0.1155381300020554
0.8051381301410806,0.19486186985891943
0.8701196256401165,0.12988037435988356
0.8226755541313706,0.17732444586862928
0.7997711356303544,0.20022886436964563
0.8471287354766274,0.1528712645233726
0.8374161091228415,0.16258389087715863
0.828007636826483,0.17199236317351707
0.8052143320416763,0.1947856679583238
0.818977976677616,0.18102202332238387
0.8142678990409807,0.18573210095901926
0.7976689264097024,0.20233107359029762
0.7950584230942371,0.2049415769057629
0.8702738471621814,0.12972615283781863
0.7308923129482793,0.26910768705172067
0.8844635047234689,0.11553649527653101
0.8326400019824086,0.16735999801759138
0.8698810743501353,0.13011892564986471
0.8907938613431149,0.10920613865688511
0.8662247808603287,0.13377521913967133
0.8905965840063134,0.10940341599368678
0.8685935179285376,0.13140648207146244
0.8664129079847396,0.1335870920152604
0.8930467867960146,0.10695321320398535
0.8080150245928287,0.19198497540717135
0.8100680570008179,0.18993194299918215
0.8226884403377341,0.17731155966226586
0.7937489486982594,0.20625105130174065
0.8991684173730232,0.10083158262697697
0.7391874787617302,0.26081252123826987
0.8337901388666433,0.16620986113335667
0.7733351792240938,0.2266648207759062
0.7872166620757673,0.21278333792423262
